"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR3476368","SRR10493604","SRR12832819","SRR18128643","SRR7458128","SRR21192920","SRR6330514","SRR17279312","SRR12817687","SRR16553250","SRR10465596","SRR12136530","SRR16315919","SRR8430262","SRR12967761"
"yciE","","Protein YciE",905,905,1,1,3386,NA,NA,"",437,506,505,"NAOMIIHD_00606","HHDPFMPJ_01037","JPAAHAJF_01739","MEPGFLHK_00630","LCEBHCIG_01112","INGNOLIM_03228","LJMMKEIG_02077","ODOEAHKO_01345","OAKNNIHI_01220","MGLHGHOA_00142","JEFFEOCM_02086","BDJEJNNB_00714","AHMBCJNH_00143","EKBLHAAA_02386","LHEMCCMO_01737"
"rnb","","Exoribonuclease 2",905,905,1,1,3356,NA,NA,"",806,1934,1932,"NAOMIIHD_00576","HHDPFMPJ_01007","JPAAHAJF_01769","MEPGFLHK_00660","LCEBHCIG_01082","INGNOLIM_03258","LJMMKEIG_02107","ODOEAHKO_01315","OAKNNIHI_01250","MGLHGHOA_00172","JEFFEOCM_02116","BDJEJNNB_00684","AHMBCJNH_00173","EKBLHAAA_02416","LHEMCCMO_01767"
"mppA","","Periplasmic murein peptide-binding protein",905,905,1,1,3329,NA,NA,"",191,1613,1601,"NAOMIIHD_00554","HHDPFMPJ_00985","JPAAHAJF_01791","MEPGFLHK_00682","LCEBHCIG_01060","INGNOLIM_02265","LJMMKEIG_02129","ODOEAHKO_01293","OAKNNIHI_01272","MGLHGHOA_00194","JEFFEOCM_02138","BDJEJNNB_00662","AHMBCJNH_00195","EKBLHAAA_02438","LHEMCCMO_01789"
"ytbE","","putative oxidoreductase YtbE",905,905,1,1,3326,NA,NA,"",836,869,841,"NAOMIIHD_00551","HHDPFMPJ_00982","JPAAHAJF_01794","MEPGFLHK_00685","LCEBHCIG_01057","INGNOLIM_02268","LJMMKEIG_02132","ODOEAHKO_01290","OAKNNIHI_01275","MGLHGHOA_00197","JEFFEOCM_02141","BDJEJNNB_00659","AHMBCJNH_00198","EKBLHAAA_02441","LHEMCCMO_01792"
"group_1210","","hypothetical protein",905,905,1,1,3322,NA,NA,"",377,1055,1054,"NAOMIIHD_00547","HHDPFMPJ_00978","JPAAHAJF_01798","MEPGFLHK_00689","LCEBHCIG_01053","INGNOLIM_02272","LJMMKEIG_02136","ODOEAHKO_01286","OAKNNIHI_01279","MGLHGHOA_00201","JEFFEOCM_02145","BDJEJNNB_00655","AHMBCJNH_00202","EKBLHAAA_02445","LHEMCCMO_01796"
"group_1213","","hypothetical protein",905,905,1,1,3313,NA,NA,"",407,686,685,"NAOMIIHD_00540","HHDPFMPJ_00971","JPAAHAJF_01805","MEPGFLHK_00696","LCEBHCIG_01046","INGNOLIM_02279","LJMMKEIG_02143","ODOEAHKO_01279","OAKNNIHI_01286","MGLHGHOA_00208","JEFFEOCM_02152","BDJEJNNB_00648","AHMBCJNH_00209","EKBLHAAA_02452","LHEMCCMO_01803"
"ldhA","","D-lactate dehydrogenase",905,905,1,1,3295,NA,NA,"",935,989,988,"NAOMIIHD_00523","HHDPFMPJ_00954","JPAAHAJF_01822","MEPGFLHK_00713","LCEBHCIG_01029","INGNOLIM_02296","LJMMKEIG_02161","ODOEAHKO_01262","OAKNNIHI_01303","MGLHGHOA_00225","JEFFEOCM_02169","BDJEJNNB_00631","AHMBCJNH_00226","EKBLHAAA_02469","LHEMCCMO_01820"
"group_1215","","hypothetical protein",905,905,1,1,3294,NA,NA,"",2312,2636,2634,"NAOMIIHD_00522","HHDPFMPJ_00953","JPAAHAJF_01823","MEPGFLHK_00714","LCEBHCIG_01028","INGNOLIM_02297","LJMMKEIG_02162","ODOEAHKO_01261","OAKNNIHI_01304","MGLHGHOA_00226","JEFFEOCM_02170","BDJEJNNB_00630","AHMBCJNH_00227","EKBLHAAA_02470","LHEMCCMO_01821"
"ydcF","","Protein YdcF",905,905,1,1,3287,NA,NA,"",752,800,799,"NAOMIIHD_00516","HHDPFMPJ_00947","JPAAHAJF_01829","MEPGFLHK_00720","LCEBHCIG_01022","INGNOLIM_02303","LJMMKEIG_02168","ODOEAHKO_01255","OAKNNIHI_01310","MGLHGHOA_00232","JEFFEOCM_02176","BDJEJNNB_00624","AHMBCJNH_00233","EKBLHAAA_02476","LHEMCCMO_01827"
"cybB","","Cytochrome b561",905,905,1,1,3286,NA,NA,"",377,530,528,"NAOMIIHD_00515","HHDPFMPJ_00946","JPAAHAJF_01830","MEPGFLHK_00721","LCEBHCIG_01021","INGNOLIM_02304","LJMMKEIG_02169","ODOEAHKO_01254","OAKNNIHI_01311","MGLHGHOA_00233","JEFFEOCM_02177","BDJEJNNB_00623","AHMBCJNH_00234","EKBLHAAA_02477","LHEMCCMO_01828"
"yecS_2","","L-cystine transport system permease protein YecS",905,905,1,1,3282,NA,NA,"",464,680,679,"NAOMIIHD_00511","HHDPFMPJ_00942","JPAAHAJF_01834","MEPGFLHK_00725","LCEBHCIG_01017","INGNOLIM_02308","LJMMKEIG_02173","ODOEAHKO_01250","OAKNNIHI_01315","MGLHGHOA_00237","JEFFEOCM_02181","BDJEJNNB_00619","AHMBCJNH_00238","EKBLHAAA_02481","LHEMCCMO_01832"
"glnQ_1","","Glutamine transport ATP-binding protein GlnQ",905,905,1,1,3281,NA,NA,"",443,731,730,"NAOMIIHD_00510","HHDPFMPJ_00941","JPAAHAJF_01835","MEPGFLHK_00726","LCEBHCIG_01016","INGNOLIM_02309","LJMMKEIG_02174","ODOEAHKO_01249","OAKNNIHI_01316","MGLHGHOA_00238","JEFFEOCM_02182","BDJEJNNB_00618","AHMBCJNH_00239","EKBLHAAA_02482","LHEMCCMO_01833"
"group_1221","","putative protein",905,905,1,1,3269,NA,NA,"",1202,1343,1342,"NAOMIIHD_00498","HHDPFMPJ_00929","JPAAHAJF_01847","MEPGFLHK_00738","LCEBHCIG_01004","INGNOLIM_02321","LJMMKEIG_02186","ODOEAHKO_01237","OAKNNIHI_01328","MGLHGHOA_00250","JEFFEOCM_02194","BDJEJNNB_00606","AHMBCJNH_00251","EKBLHAAA_02176","LHEMCCMO_01845"
"yceI_1","","Protein YceI",905,905,1,1,3266,NA,NA,"",365,566,565,"NAOMIIHD_00495","HHDPFMPJ_00926","JPAAHAJF_01850","MEPGFLHK_00741","LCEBHCIG_01001","INGNOLIM_02324","LJMMKEIG_02189","ODOEAHKO_01234","OAKNNIHI_01331","MGLHGHOA_00253","JEFFEOCM_02197","BDJEJNNB_00603","AHMBCJNH_00254","EKBLHAAA_02179","LHEMCCMO_01848"
"rpe_1","","Ribulose-phosphate 3-epimerase",905,905,1,1,3262,NA,NA,"",236,632,631,"NAOMIIHD_00491","HHDPFMPJ_00922","JPAAHAJF_01854","MEPGFLHK_00745","LCEBHCIG_00997","INGNOLIM_02328","LJMMKEIG_02193","ODOEAHKO_01230","OAKNNIHI_01335","MGLHGHOA_00257","JEFFEOCM_02201","BDJEJNNB_00599","AHMBCJNH_00258","EKBLHAAA_02183","LHEMCCMO_01852"
"ysdC","","Putative aminopeptidase YsdC",905,905,1,1,3257,NA,NA,"",665,1118,1112,"NAOMIIHD_00486","HHDPFMPJ_00917","JPAAHAJF_01859","MEPGFLHK_00750","LCEBHCIG_00992","INGNOLIM_02333","LJMMKEIG_02198","ODOEAHKO_01225","OAKNNIHI_01340","MGLHGHOA_00262","JEFFEOCM_02206","BDJEJNNB_00594","AHMBCJNH_00263","EKBLHAAA_02188","LHEMCCMO_01857"
