"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR6299288","SRR16296743","SRR13389664","SRR21503337","SRR10356381","SRR14035977","SRR19087053","SRR10771075","SRR20634176","SRR6760557","SRR16301457","SRR21160288","SRR5459567","SRR19753070","SRR16848671"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"GKFDHGCC_03630","GFIBMCBM_03678","PAHHNOFG_03141","JKCCPMCP_03296","BPJOIGOJ_02247","FIGMNBDN_03354","IAACNIFC_03297","LKMFKODD_03332","BKJJBPEM_03406","JEHGDFOF_03504","HLHKEEEF_03466","EELIMEMB_03376","BMIOIPEK_02277","ICFLAJGJ_02697","HBNMBAMF_03627"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"GKFDHGCC_03684","GFIBMCBM_03732","PAHHNOFG_03086","JKCCPMCP_03241","BPJOIGOJ_02301","FIGMNBDN_03299","IAACNIFC_03351","LKMFKODD_03277","BKJJBPEM_03351","JEHGDFOF_03558","HLHKEEEF_03411","EELIMEMB_03429","BMIOIPEK_02222","ICFLAJGJ_02642","HBNMBAMF_03681"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"GKFDHGCC_01432","GFIBMCBM_01432","PAHHNOFG_02068","JKCCPMCP_04013","BPJOIGOJ_04409","FIGMNBDN_00762","IAACNIFC_02176","LKMFKODD_03258","BKJJBPEM_01258","JEHGDFOF_01401","HLHKEEEF_01431","EELIMEMB_00770","BMIOIPEK_04552","ICFLAJGJ_03203","HBNMBAMF_02068"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"GKFDHGCC_01511","GFIBMCBM_01510","PAHHNOFG_01989","JKCCPMCP_03934","BPJOIGOJ_03582","FIGMNBDN_00840","IAACNIFC_02254","LKMFKODD_03180","BKJJBPEM_01179","JEHGDFOF_01323","HLHKEEEF_01510","EELIMEMB_00692","BMIOIPEK_03283","ICFLAJGJ_03281","HBNMBAMF_01990"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"GKFDHGCC_01516","GFIBMCBM_01515","PAHHNOFG_01984","JKCCPMCP_03929","BPJOIGOJ_03587","FIGMNBDN_00845","IAACNIFC_02259","LKMFKODD_03175","BKJJBPEM_01174","JEHGDFOF_01318","HLHKEEEF_01515","EELIMEMB_00687","BMIOIPEK_03288","ICFLAJGJ_03286","HBNMBAMF_01985"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"GKFDHGCC_01569","GFIBMCBM_01568","PAHHNOFG_01931","JKCCPMCP_03876","BPJOIGOJ_03640","FIGMNBDN_00898","IAACNIFC_02312","LKMFKODD_03122","BKJJBPEM_01121","JEHGDFOF_01265","HLHKEEEF_01568","EELIMEMB_00634","BMIOIPEK_03341","ICFLAJGJ_03339","HBNMBAMF_01932"
"assT_2","","Arylsulfate sulfotransferase AssT",664,664,1,1,3200,NA,NA,"",1529,1718,1717,"GKFDHGCC_01578","GFIBMCBM_01577","PAHHNOFG_01922","JKCCPMCP_03867","BPJOIGOJ_03649","FIGMNBDN_00907","IAACNIFC_02321","LKMFKODD_03113","BKJJBPEM_01112","JEHGDFOF_01256","HLHKEEEF_01577","EELIMEMB_00625","BMIOIPEK_03350","ICFLAJGJ_03348","HBNMBAMF_01923"
"ygcS","","Inner membrane metabolite transport protein YgcS",664,664,1,1,1328,NA,NA,"",464,1340,1337,"GKFDHGCC_03722","GFIBMCBM_03921","PAHHNOFG_03640","JKCCPMCP_03476","BPJOIGOJ_02555","FIGMNBDN_03554","IAACNIFC_04119","LKMFKODD_02918","BKJJBPEM_03736","JEHGDFOF_03596","HLHKEEEF_03871","EELIMEMB_03467","BMIOIPEK_01998","ICFLAJGJ_04360","HBNMBAMF_03719"
"btuB","","Vitamin B12 transporter BtuB",664,664,1,1,70,NA,NA,"",1412,1844,1843,"GKFDHGCC_04232","GFIBMCBM_04281","PAHHNOFG_04010","JKCCPMCP_04164","BPJOIGOJ_03256","FIGMNBDN_03578","IAACNIFC_03943","LKMFKODD_03418","BKJJBPEM_03956","JEHGDFOF_04107","HLHKEEEF_04225","EELIMEMB_04138","BMIOIPEK_02526","ICFLAJGJ_04052","HBNMBAMF_04085"
"group_1150","","hypothetical protein",664,664,1,1,187,NA,NA,"",578,1031,1024,"GKFDHGCC_04138","GFIBMCBM_04187","PAHHNOFG_04104","JKCCPMCP_04070","BPJOIGOJ_03350","FIGMNBDN_03672","IAACNIFC_03849","LKMFKODD_03512","BKJJBPEM_04050","JEHGDFOF_04013","HLHKEEEF_04131","EELIMEMB_04044","BMIOIPEK_02620","ICFLAJGJ_03958","HBNMBAMF_04179"
"fdoG_2","","Formate dehydrogenase-O major subunit",664,664,1,1,182,NA,NA,"",1373,2414,2410,"GKFDHGCC_04135","GFIBMCBM_04184","PAHHNOFG_04107","JKCCPMCP_04067","BPJOIGOJ_03353","FIGMNBDN_03675","IAACNIFC_03846","LKMFKODD_03515","BKJJBPEM_04053","JEHGDFOF_04010","HLHKEEEF_04128","EELIMEMB_04041","BMIOIPEK_02623","ICFLAJGJ_03955","HBNMBAMF_04182"
"relA","","GTP pyrophosphokinase",664,664,1,1,2763,NA,NA,"",1898,2234,2232,"GKFDHGCC_00272","GFIBMCBM_00397","PAHHNOFG_01143","JKCCPMCP_01019","BPJOIGOJ_03868","FIGMNBDN_01201","IAACNIFC_01143","LKMFKODD_03950","BKJJBPEM_00396","JEHGDFOF_02049","HLHKEEEF_00397","EELIMEMB_00207","BMIOIPEK_01750","ICFLAJGJ_01685","HBNMBAMF_01144"
"fucU","","L-fucose mutarotase",664,664,1,1,2787,NA,NA,"",404,467,422,"GKFDHGCC_00294","GFIBMCBM_00375","PAHHNOFG_01121","JKCCPMCP_01041","BPJOIGOJ_03846","FIGMNBDN_01223","IAACNIFC_01121","LKMFKODD_03972","BKJJBPEM_00374","JEHGDFOF_02027","HLHKEEEF_00375","EELIMEMB_00229","BMIOIPEK_01772","ICFLAJGJ_01663","HBNMBAMF_01122"
"kduI","","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase",664,664,1,1,2827,NA,NA,"",590,836,835,"GKFDHGCC_00336","GFIBMCBM_00334","PAHHNOFG_01080","JKCCPMCP_01083","BPJOIGOJ_03805","FIGMNBDN_01264","IAACNIFC_01079","LKMFKODD_04013","BKJJBPEM_00333","JEHGDFOF_01985","HLHKEEEF_00334","EELIMEMB_00270","BMIOIPEK_01813","ICFLAJGJ_01621","HBNMBAMF_01081"
"wecC","","UDP-N-acetyl-D-mannosamine dehydrogenase",664,664,1,1,1981,NA,NA,"",857,1262,1261,"GKFDHGCC_04297","GFIBMCBM_04346","PAHHNOFG_04215","JKCCPMCP_04229","BPJOIGOJ_03899","FIGMNBDN_04174","IAACNIFC_04205","LKMFKODD_04181","BKJJBPEM_04099","JEHGDFOF_04173","HLHKEEEF_04290","EELIMEMB_04163","BMIOIPEK_04011","ICFLAJGJ_04248","HBNMBAMF_04250"
"torT","","Periplasmic protein TorT",664,664,1,1,3985,NA,NA,"",890,1040,1039,"GKFDHGCC_04326","GFIBMCBM_04375","PAHHNOFG_04244","JKCCPMCP_04258","BPJOIGOJ_04111","FIGMNBDN_04298","IAACNIFC_04234","LKMFKODD_04210","BKJJBPEM_04168","JEHGDFOF_04257","HLHKEEEF_04374","EELIMEMB_04287","BMIOIPEK_04095","ICFLAJGJ_04332","HBNMBAMF_04319"
"hsrA","","putative transport protein HsrA",664,664,1,1,3923,NA,NA,"",710,1427,1423,"GKFDHGCC_04385","GFIBMCBM_04434","PAHHNOFG_04303","JKCCPMCP_04317","BPJOIGOJ_04052","FIGMNBDN_04239","IAACNIFC_04293","LKMFKODD_04269","BKJJBPEM_04227","JEHGDFOF_04198","HLHKEEEF_04315","EELIMEMB_04228","BMIOIPEK_04036","ICFLAJGJ_04273","HBNMBAMF_04378"
"hutU","","Urocanate hydratase",664,664,1,1,1422,NA,NA,"",983,1685,1682,"GKFDHGCC_00692","GFIBMCBM_00691","PAHHNOFG_01877","JKCCPMCP_01880","BPJOIGOJ_04139","FIGMNBDN_00023","IAACNIFC_01877","LKMFKODD_01127","BKJJBPEM_00625","JEHGDFOF_04285","HLHKEEEF_01132","EELIMEMB_03974","BMIOIPEK_04240","ICFLAJGJ_00023","HBNMBAMF_01438"
"ybhN","","Inner membrane protein YbhN",664,664,1,1,1444,NA,NA,"",800,962,961,"GKFDHGCC_00713","GFIBMCBM_00712","PAHHNOFG_01856","JKCCPMCP_01859","BPJOIGOJ_04160","FIGMNBDN_00044","IAACNIFC_01856","LKMFKODD_01148","BKJJBPEM_00646","JEHGDFOF_04306","HLHKEEEF_01111","EELIMEMB_03953","BMIOIPEK_04219","ICFLAJGJ_00044","HBNMBAMF_01459"
"rcnA","","Nickel/cobalt efflux system RcnA",664,664,1,1,2833,NA,NA,"",317,968,800,"GKFDHGCC_00342","GFIBMCBM_00328","PAHHNOFG_01074","JKCCPMCP_01089","BPJOIGOJ_03799","FIGMNBDN_01270","IAACNIFC_01073","LKMFKODD_04019","BKJJBPEM_00327","JEHGDFOF_01979","HLHKEEEF_00328","EELIMEMB_00276","BMIOIPEK_01819","ICFLAJGJ_03566","HBNMBAMF_01075"
"rlmF","","Ribosomal RNA large subunit methyltransferase F",664,664,1,1,1460,NA,NA,"",509,926,924,"GKFDHGCC_00727","GFIBMCBM_00726","PAHHNOFG_01842","JKCCPMCP_01845","BPJOIGOJ_04174","FIGMNBDN_00058","IAACNIFC_01842","LKMFKODD_01162","BKJJBPEM_00660","JEHGDFOF_04320","HLHKEEEF_01097","EELIMEMB_03939","BMIOIPEK_04205","ICFLAJGJ_00058","HBNMBAMF_01473"
"group_1197","","hypothetical protein",664,664,1,1,1190,NA,NA,"",362,689,625,"GKFDHGCC_03849","GFIBMCBM_03793","PAHHNOFG_03767","JKCCPMCP_03603","BPJOIGOJ_02683","FIGMNBDN_04314","IAACNIFC_04001","LKMFKODD_03045","BKJJBPEM_03609","JEHGDFOF_03725","HLHKEEEF_03742","EELIMEMB_03594","BMIOIPEK_01871","ICFLAJGJ_03808","HBNMBAMF_03848"
"yfcO","","putative protein YfcO",664,664,1,1,1194,NA,NA,"",734,842,841,"GKFDHGCC_03845","GFIBMCBM_03797","PAHHNOFG_03763","JKCCPMCP_03599","BPJOIGOJ_02679","FIGMNBDN_04310","IAACNIFC_03997","LKMFKODD_03041","BKJJBPEM_03613","JEHGDFOF_03721","HLHKEEEF_03746","EELIMEMB_03590","BMIOIPEK_01875","ICFLAJGJ_03812","HBNMBAMF_03844"
"group_1214","","putative protein",664,664,1,1,1597,NA,NA,"",176,590,589,"GKFDHGCC_04564","GFIBMCBM_04538","PAHHNOFG_04538","JKCCPMCP_04498","BPJOIGOJ_04505","FIGMNBDN_04609","IAACNIFC_04585","LKMFKODD_04629","BKJJBPEM_04465","JEHGDFOF_04571","HLHKEEEF_04482","EELIMEMB_04529","BMIOIPEK_04705","ICFLAJGJ_04562","HBNMBAMF_04575"
"group_1223","","hypothetical protein",664,664,1,1,1548,NA,NA,"",614,1124,1122,"GKFDHGCC_04592","GFIBMCBM_01606","PAHHNOFG_04599","JKCCPMCP_04512","BPJOIGOJ_00986","FIGMNBDN_02141","IAACNIFC_04632","LKMFKODD_04554","BKJJBPEM_04512","JEHGDFOF_00007","HLHKEEEF_04510","EELIMEMB_01053","BMIOIPEK_00007","ICFLAJGJ_04609","HBNMBAMF_04603"
"group_1259","","hypothetical protein",664,664,1,1,4344,NA,NA,"",695,3683,3662,"GKFDHGCC_02641","GFIBMCBM_02690","PAHHNOFG_02802","JKCCPMCP_02539","BPJOIGOJ_02443","FIGMNBDN_02045","IAACNIFC_02799","LKMFKODD_01015","BKJJBPEM_02578","JEHGDFOF_01712","HLHKEEEF_02461","EELIMEMB_02136","BMIOIPEK_00503","ICFLAJGJ_01526","HBNMBAMF_02979"
"ftsP","","Cell division protein FtsP",664,664,1,1,2989,NA,NA,"",764,1418,1411,"GKFDHGCC_00493","GFIBMCBM_00177","PAHHNOFG_00923","JKCCPMCP_01240","BPJOIGOJ_00835","FIGMNBDN_03989","IAACNIFC_00922","LKMFKODD_02454","BKJJBPEM_00176","JEHGDFOF_03134","HLHKEEEF_00177","EELIMEMB_00427","BMIOIPEK_00950","ICFLAJGJ_03415","HBNMBAMF_00924"
"metE","","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase",664,664,1,1,2019,NA,NA,"",1277,2270,2261,"GKFDHGCC_04255","GFIBMCBM_04304","PAHHNOFG_04173","JKCCPMCP_04187","BPJOIGOJ_03941","FIGMNBDN_04216","IAACNIFC_04163","LKMFKODD_04139","BKJJBPEM_04141","JEHGDFOF_04131","HLHKEEEF_04248","EELIMEMB_04205","BMIOIPEK_03969","ICFLAJGJ_04206","HBNMBAMF_04292"
"hisJ","","Histidine-binding periplasmic protein",664,664,1,1,4099,NA,NA,"",374,788,781,"GKFDHGCC_02470","GFIBMCBM_02519","PAHHNOFG_02972","JKCCPMCP_02368","BPJOIGOJ_03156","FIGMNBDN_01874","IAACNIFC_02969","LKMFKODD_00845","BKJJBPEM_02407","JEHGDFOF_01882","HLHKEEEF_02631","EELIMEMB_01966","BMIOIPEK_00673","ICFLAJGJ_01356","HBNMBAMF_02809"
"group_1314","","hypothetical protein",664,664,1,1,3756,NA,NA,"",860,1061,1054,"GKFDHGCC_03048","GFIBMCBM_03096","PAHHNOFG_03605","JKCCPMCP_02641","BPJOIGOJ_04334","FIGMNBDN_02468","IAACNIFC_03599","LKMFKODD_01470","BKJJBPEM_02680","JEHGDFOF_02333","HLHKEEEF_03047","EELIMEMB_02542","BMIOIPEK_02033","ICFLAJGJ_02274","HBNMBAMF_03385"
"rbsR","","Ribose operon repressor",664,664,1,1,3924,NA,NA,"",599,1001,988,"GKFDHGCC_04384","GFIBMCBM_04433","PAHHNOFG_04302","JKCCPMCP_04316","BPJOIGOJ_04053","FIGMNBDN_04240","IAACNIFC_04292","LKMFKODD_04268","BKJJBPEM_04226","JEHGDFOF_04199","HLHKEEEF_04316","EELIMEMB_04229","BMIOIPEK_04037","ICFLAJGJ_04274","HBNMBAMF_04377"
"mrdA_1","","Peptidoglycan D,D-transpeptidase MrdA",664,664,1,1,4800,NA,NA,"",878,1871,1869,"GKFDHGCC_01117","GFIBMCBM_01116","PAHHNOFG_01453","JKCCPMCP_01455","BPJOIGOJ_03018","FIGMNBDN_00447","IAACNIFC_01453","LKMFKODD_03798","BKJJBPEM_01051","JEHGDFOF_00790","HLHKEEEF_00707","EELIMEMB_03180","BMIOIPEK_03643","ICFLAJGJ_00447","HBNMBAMF_01862"
"uspC","","Universal stress protein C",664,664,1,1,4783,NA,NA,"",428,521,428,"GKFDHGCC_01101","GFIBMCBM_01100","PAHHNOFG_01469","JKCCPMCP_01471","BPJOIGOJ_03002","FIGMNBDN_00431","IAACNIFC_01469","LKMFKODD_03782","BKJJBPEM_01035","JEHGDFOF_00774","HLHKEEEF_00723","EELIMEMB_03164","BMIOIPEK_03659","ICFLAJGJ_00431","HBNMBAMF_01846"
"otsA","","Trehalose-6-phosphate synthase",664,664,1,1,4782,NA,NA,"",1343,1421,1420,"GKFDHGCC_01100","GFIBMCBM_01099","PAHHNOFG_01470","JKCCPMCP_01472","BPJOIGOJ_03001","FIGMNBDN_00430","IAACNIFC_01470","LKMFKODD_03781","BKJJBPEM_01034","JEHGDFOF_00773","HLHKEEEF_00724","EELIMEMB_03163","BMIOIPEK_03660","ICFLAJGJ_00430","HBNMBAMF_01845"
"group_1324","","hypothetical protein",664,664,1,1,4773,NA,NA,"",584,665,587,"GKFDHGCC_01091","GFIBMCBM_01090","PAHHNOFG_01479","JKCCPMCP_01481","BPJOIGOJ_02992","FIGMNBDN_00421","IAACNIFC_01479","LKMFKODD_03772","BKJJBPEM_01025","JEHGDFOF_00764","HLHKEEEF_00733","EELIMEMB_03154","BMIOIPEK_03669","ICFLAJGJ_00421","HBNMBAMF_01836"
"group_1325","","hypothetical protein",664,664,1,1,4772,NA,NA,"",191,326,325,"GKFDHGCC_01090","GFIBMCBM_01089","PAHHNOFG_01480","JKCCPMCP_01482","BPJOIGOJ_02991","FIGMNBDN_00420","IAACNIFC_01480","LKMFKODD_03771","BKJJBPEM_01024","JEHGDFOF_00763","HLHKEEEF_00734","EELIMEMB_03153","BMIOIPEK_03670","ICFLAJGJ_00420","HBNMBAMF_01835"
"sdiA","","Regulatory protein SdiA",664,664,1,1,4766,NA,NA,"",686,722,721,"GKFDHGCC_01081","GFIBMCBM_01080","PAHHNOFG_01489","JKCCPMCP_01491","BPJOIGOJ_02982","FIGMNBDN_00411","IAACNIFC_01489","LKMFKODD_03762","BKJJBPEM_01015","JEHGDFOF_00754","HLHKEEEF_00743","EELIMEMB_03144","BMIOIPEK_03679","ICFLAJGJ_00411","HBNMBAMF_01826"
"fliS","","Flagellar secretion chaperone FliS",664,664,1,1,4754,NA,NA,"",395,407,406,"GKFDHGCC_01071","GFIBMCBM_01070","PAHHNOFG_01499","JKCCPMCP_01501","BPJOIGOJ_02972","FIGMNBDN_00401","IAACNIFC_01499","LKMFKODD_03752","BKJJBPEM_01005","JEHGDFOF_00744","HLHKEEEF_00753","EELIMEMB_03134","BMIOIPEK_03689","ICFLAJGJ_00401","HBNMBAMF_01816"
"fliF","","Flagellar M-ring protein",664,664,1,1,4746,NA,NA,"",581,1673,1671,"GKFDHGCC_01063","GFIBMCBM_01062","PAHHNOFG_01507","JKCCPMCP_01509","BPJOIGOJ_02964","FIGMNBDN_00393","IAACNIFC_01507","LKMFKODD_03744","BKJJBPEM_00997","JEHGDFOF_00736","HLHKEEEF_00761","EELIMEMB_03126","BMIOIPEK_03697","ICFLAJGJ_00393","HBNMBAMF_01808"
"fliH","","Flagellar assembly protein FliH",664,664,1,1,4744,NA,NA,"",707,752,707,"GKFDHGCC_01061","GFIBMCBM_01060","PAHHNOFG_01509","JKCCPMCP_01511","BPJOIGOJ_02962","FIGMNBDN_00391","IAACNIFC_01509","LKMFKODD_03742","BKJJBPEM_00995","JEHGDFOF_00734","HLHKEEEF_00763","EELIMEMB_03124","BMIOIPEK_03699","ICFLAJGJ_00391","HBNMBAMF_01806"
"fliN","","Flagellar motor switch protein FliN",664,664,1,1,4738,NA,NA,"",413,719,413,"GKFDHGCC_01055","GFIBMCBM_01054","PAHHNOFG_01515","JKCCPMCP_01517","BPJOIGOJ_02956","FIGMNBDN_00385","IAACNIFC_01515","LKMFKODD_03736","BKJJBPEM_00989","JEHGDFOF_00728","HLHKEEEF_00769","EELIMEMB_03118","BMIOIPEK_03705","ICFLAJGJ_00385","HBNMBAMF_01800"
"yedA","","putative inner membrane transporter YedA",664,664,1,1,4725,NA,NA,"",302,920,919,"GKFDHGCC_01043","GFIBMCBM_01042","PAHHNOFG_01527","JKCCPMCP_01529","BPJOIGOJ_02944","FIGMNBDN_00373","IAACNIFC_01527","LKMFKODD_03724","BKJJBPEM_00977","JEHGDFOF_00716","HLHKEEEF_00781","EELIMEMB_03106","BMIOIPEK_03717","ICFLAJGJ_00373","HBNMBAMF_01788"
"group_1348","","hypothetical protein",664,664,1,1,4624,NA,NA,"",503,680,679,"GKFDHGCC_00954","GFIBMCBM_00954","PAHHNOFG_01615","JKCCPMCP_01618","BPJOIGOJ_01487","FIGMNBDN_00285","IAACNIFC_01615","LKMFKODD_01389","BKJJBPEM_00888","JEHGDFOF_00628","HLHKEEEF_00869","EELIMEMB_03018","BMIOIPEK_02432","ICFLAJGJ_00285","HBNMBAMF_01700"
"yccA","","Modulator of FtsH protease YccA",664,664,1,1,4623,NA,NA,"",659,686,659,"GKFDHGCC_00952","GFIBMCBM_00952","PAHHNOFG_01617","JKCCPMCP_01620","BPJOIGOJ_01485","FIGMNBDN_00283","IAACNIFC_01617","LKMFKODD_01387","BKJJBPEM_00886","JEHGDFOF_00626","HLHKEEEF_00871","EELIMEMB_03016","BMIOIPEK_02434","ICFLAJGJ_00283","HBNMBAMF_01698"
"group_1354","","hypothetical protein",664,664,1,1,4509,NA,NA,"",689,776,775,"GKFDHGCC_00854","GFIBMCBM_00853","PAHHNOFG_01715","JKCCPMCP_01718","BPJOIGOJ_01387","FIGMNBDN_00185","IAACNIFC_01715","LKMFKODD_01289","BKJJBPEM_00787","JEHGDFOF_00528","HLHKEEEF_00969","EELIMEMB_02918","BMIOIPEK_02984","ICFLAJGJ_00185","HBNMBAMF_01600"
"ycaO","","Ribosomal protein S12 methylthiotransferase accessory factor YcaO",664,664,1,1,4492,NA,NA,"",1760,1835,1834,"GKFDHGCC_00839","GFIBMCBM_00838","PAHHNOFG_01730","JKCCPMCP_01733","BPJOIGOJ_01372","FIGMNBDN_00170","IAACNIFC_01730","LKMFKODD_01274","BKJJBPEM_00772","JEHGDFOF_00513","HLHKEEEF_00984","EELIMEMB_02903","BMIOIPEK_02999","ICFLAJGJ_00170","HBNMBAMF_01585"
"dmsA_1","","Dimethyl sulfoxide reductase DmsA",664,664,1,1,4482,NA,NA,"",2372,2444,2443,"GKFDHGCC_00829","GFIBMCBM_00828","PAHHNOFG_01740","JKCCPMCP_01743","BPJOIGOJ_01362","FIGMNBDN_00160","IAACNIFC_01740","LKMFKODD_01264","BKJJBPEM_00762","JEHGDFOF_00503","HLHKEEEF_00994","EELIMEMB_03837","BMIOIPEK_03009","ICFLAJGJ_00160","HBNMBAMF_01575"
"rarA","","Replication-associated recombination protein A",664,664,1,1,4480,NA,NA,"",812,1343,1342,"GKFDHGCC_00827","GFIBMCBM_00826","PAHHNOFG_01742","JKCCPMCP_01745","BPJOIGOJ_01360","FIGMNBDN_00158","IAACNIFC_01742","LKMFKODD_01262","BKJJBPEM_00760","JEHGDFOF_00501","HLHKEEEF_00996","EELIMEMB_03839","BMIOIPEK_03011","ICFLAJGJ_00158","HBNMBAMF_01573"
"macA","","Macrolide export protein MacA",664,664,1,1,4460,NA,NA,"",1034,1118,1117,"GKFDHGCC_00809","GFIBMCBM_00808","PAHHNOFG_01760","JKCCPMCP_01763","BPJOIGOJ_01342","FIGMNBDN_00140","IAACNIFC_01760","LKMFKODD_01244","BKJJBPEM_00742","JEHGDFOF_00483","HLHKEEEF_01014","EELIMEMB_03857","BMIOIPEK_03029","ICFLAJGJ_00140","HBNMBAMF_01555"
