"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR11214349","SRR2925645","SRR10222642","SRR13944746","SRR8202307","SRR8157475","SRR9127641","SRR8322000","SRR1501685","SRR3664802","SRR5350752","SRR9600807","SRR1980626","SRR12817682","SRR13111143"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"BHPBMBJN_02092","FDGBHDOC_01349","HMKNHGIH_01607","PIIKOJLE_02597","JBBBAEHI_00680","BJMGBDIE_04533","NPEKLDJK_02215","CNKEBLDJ_00737","IGAJNBHF_02976","EECKNKNK_01647","LGBPPDBD_01554","PEBJLAEJ_00918","CNMMGBPN_00863","MCBFACEP_04454","HLIGKNCD_04348"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"BHPBMBJN_04467","FDGBHDOC_03687","HMKNHGIH_03236","PIIKOJLE_04327","JBBBAEHI_03455","BJMGBDIE_04467","NPEKLDJK_04452","CNKEBLDJ_02681","IGAJNBHF_04453","EECKNKNK_02996","LGBPPDBD_04635","PEBJLAEJ_03660","CNMMGBPN_03335","MCBFACEP_04432","HLIGKNCD_04184"
"aceB","","Malate synthase A",905,905,1,1,889,NA,NA,"",1298,1601,1598,"BHPBMBJN_04286","FDGBHDOC_01596","HMKNHGIH_01854","PIIKOJLE_02844","JBBBAEHI_00927","BJMGBDIE_04095","NPEKLDJK_04078","CNKEBLDJ_00489","IGAJNBHF_03222","EECKNKNK_01400","LGBPPDBD_01307","PEBJLAEJ_00671","CNMMGBPN_01110","MCBFACEP_03872","HLIGKNCD_04365"
"prr","","Gamma-aminobutyraldehyde dehydrogenase",905,905,1,1,3242,NA,NA,"",1397,1445,1424,"BHPBMBJN_00469","FDGBHDOC_01728","HMKNHGIH_00277","PIIKOJLE_02550","JBBBAEHI_01471","BJMGBDIE_00692","NPEKLDJK_00189","CNKEBLDJ_01061","IGAJNBHF_00278","EECKNKNK_00452","LGBPPDBD_02439","PEBJLAEJ_02069","CNMMGBPN_01656","MCBFACEP_00842","HLIGKNCD_00130"
"group_1135","","hypothetical protein",905,905,1,1,1575,NA,NA,"",953,3956,3869,"BHPBMBJN_02585","FDGBHDOC_03030","HMKNHGIH_02925","PIIKOJLE_03047","JBBBAEHI_02475","BJMGBDIE_04180","NPEKLDJK_02163","CNKEBLDJ_04356","IGAJNBHF_02929","EECKNKNK_03496","LGBPPDBD_03257","PEBJLAEJ_02732","CNMMGBPN_02683","MCBFACEP_01645","HLIGKNCD_03972"
"ybiT","","putative ABC transporter ATP-binding protein YbiT",905,905,1,1,4411,NA,NA,"",977,1595,1590,"BHPBMBJN_03303","FDGBHDOC_00739","HMKNHGIH_04312","PIIKOJLE_00740","JBBBAEHI_00071","BJMGBDIE_03973","NPEKLDJK_03778","CNKEBLDJ_00071","IGAJNBHF_01490","EECKNKNK_04373","LGBPPDBD_04164","PEBJLAEJ_04355","CNMMGBPN_04378","MCBFACEP_03580","HLIGKNCD_04516"
"ttdA_1","","L(+)-tartrate dehydratase subunit alpha",905,905,1,1,1199,NA,NA,"",617,854,843,"BHPBMBJN_04384","FDGBHDOC_03900","HMKNHGIH_04462","PIIKOJLE_04428","JBBBAEHI_03943","BJMGBDIE_04302","NPEKLDJK_04277","CNKEBLDJ_03722","IGAJNBHF_03482","EECKNKNK_03913","LGBPPDBD_04251","PEBJLAEJ_03873","CNMMGBPN_03820","MCBFACEP_04478","HLIGKNCD_04390"
"dtpA","","Dipeptide and tripeptide permease A",905,905,1,1,3083,NA,NA,"",938,1511,1504,"BHPBMBJN_00331","FDGBHDOC_03390","HMKNHGIH_00415","PIIKOJLE_01942","JBBBAEHI_03432","BJMGBDIE_03896","NPEKLDJK_00328","CNKEBLDJ_02331","IGAJNBHF_00417","EECKNKNK_00331","LGBPPDBD_03218","PEBJLAEJ_03041","CNMMGBPN_02991","MCBFACEP_01040","HLIGKNCD_01825"
"cfxP","","Phosphoribulokinase, plasmid",905,905,1,1,126,NA,NA,"",749,869,868,"BHPBMBJN_01093","FDGBHDOC_02022","HMKNHGIH_02205","PIIKOJLE_01226","JBBBAEHI_01278","BJMGBDIE_00065","NPEKLDJK_00723","CNKEBLDJ_04221","IGAJNBHF_01922","EECKNKNK_02275","LGBPPDBD_02870","PEBJLAEJ_01177","CNMMGBPN_02279","MCBFACEP_00467","HLIGKNCD_01110"
"nudE","","ADP compounds hydrolase NudE",905,905,1,1,161,NA,NA,"",563,596,563,"BHPBMBJN_01063","FDGBHDOC_02052","HMKNHGIH_02175","PIIKOJLE_01256","JBBBAEHI_01248","BJMGBDIE_00095","NPEKLDJK_00753","CNKEBLDJ_04191","IGAJNBHF_01952","EECKNKNK_02305","LGBPPDBD_02840","PEBJLAEJ_01207","CNMMGBPN_02249","MCBFACEP_00497","HLIGKNCD_01140"
"igaA","","Intracellular growth attenuator protein igaA",905,905,1,1,162,NA,NA,"",1997,2132,2131,"BHPBMBJN_01062","FDGBHDOC_02053","HMKNHGIH_02174","PIIKOJLE_01257","JBBBAEHI_01247","BJMGBDIE_00096","NPEKLDJK_00754","CNKEBLDJ_04190","IGAJNBHF_01953","EECKNKNK_02306","LGBPPDBD_02839","PEBJLAEJ_01208","CNMMGBPN_02248","MCBFACEP_00498","HLIGKNCD_01141"
"hslR","","Heat shock protein 15",905,905,1,1,164,NA,NA,"",326,401,400,"BHPBMBJN_01060","FDGBHDOC_02055","HMKNHGIH_02172","PIIKOJLE_01259","JBBBAEHI_01245","BJMGBDIE_00098","NPEKLDJK_00756","CNKEBLDJ_04188","IGAJNBHF_01955","EECKNKNK_02308","LGBPPDBD_02837","PEBJLAEJ_01210","CNMMGBPN_02246","MCBFACEP_00500","HLIGKNCD_01143"
"rhmR_1","","putative HTH-type transcriptional regulator RhmR",905,905,1,1,204,NA,NA,"",608,755,754,"BHPBMBJN_01024","FDGBHDOC_02091","HMKNHGIH_02136","PIIKOJLE_01295","JBBBAEHI_01209","BJMGBDIE_00134","NPEKLDJK_00792","CNKEBLDJ_01713","IGAJNBHF_01991","EECKNKNK_02344","LGBPPDBD_02801","PEBJLAEJ_01246","CNMMGBPN_02210","MCBFACEP_00536","HLIGKNCD_01179"
"malP_1","","Maltodextrin phosphorylase",905,905,1,1,205,NA,NA,"",2372,2447,2446,"BHPBMBJN_01023","FDGBHDOC_02092","HMKNHGIH_02135","PIIKOJLE_01296","JBBBAEHI_01208","BJMGBDIE_00135","NPEKLDJK_00793","CNKEBLDJ_01714","IGAJNBHF_01992","EECKNKNK_02345","LGBPPDBD_02800","PEBJLAEJ_01247","CNMMGBPN_02209","MCBFACEP_00537","HLIGKNCD_01180"
"yhhX","","putative oxidoreductase YhhX",905,905,1,1,216,NA,NA,"",500,1037,1036,"BHPBMBJN_01013","FDGBHDOC_02102","HMKNHGIH_02125","PIIKOJLE_01306","JBBBAEHI_01198","BJMGBDIE_00145","NPEKLDJK_00803","CNKEBLDJ_01724","IGAJNBHF_02002","EECKNKNK_02355","LGBPPDBD_02790","PEBJLAEJ_01257","CNMMGBPN_02199","MCBFACEP_00547","HLIGKNCD_01190"
"lacG","","Lactose transport system permease protein LacG",905,905,1,1,229,NA,NA,"",500,845,844,"BHPBMBJN_01002","FDGBHDOC_02113","HMKNHGIH_02114","PIIKOJLE_01317","JBBBAEHI_01187","BJMGBDIE_00156","NPEKLDJK_00814","CNKEBLDJ_01735","IGAJNBHF_02013","EECKNKNK_02365","LGBPPDBD_02779","PEBJLAEJ_01268","CNMMGBPN_02189","MCBFACEP_00558","HLIGKNCD_01201"
"pitA","","Low-affinity inorganic phosphate transporter 1",905,905,1,1,267,NA,NA,"",716,1496,1495,"BHPBMBJN_00968","FDGBHDOC_02147","HMKNHGIH_02080","PIIKOJLE_01351","JBBBAEHI_01153","BJMGBDIE_00190","NPEKLDJK_00848","CNKEBLDJ_01769","IGAJNBHF_02047","EECKNKNK_02399","LGBPPDBD_02745","PEBJLAEJ_01302","CNMMGBPN_02155","MCBFACEP_00592","HLIGKNCD_01235"
"uspB","","Universal stress protein B",905,905,1,1,268,NA,NA,"",242,335,334,"BHPBMBJN_00967","FDGBHDOC_02148","HMKNHGIH_02079","PIIKOJLE_01352","JBBBAEHI_01152","BJMGBDIE_00191","NPEKLDJK_00849","CNKEBLDJ_01770","IGAJNBHF_02048","EECKNKNK_02400","LGBPPDBD_02744","PEBJLAEJ_01303","CNMMGBPN_02154","MCBFACEP_00593","HLIGKNCD_01236"
"yhjE","","Inner membrane metabolite transport protein YhjE",905,905,1,1,288,NA,NA,"",1100,1322,1321,"BHPBMBJN_00948","FDGBHDOC_02167","HMKNHGIH_02060","PIIKOJLE_01371","JBBBAEHI_01133","BJMGBDIE_00210","NPEKLDJK_00868","CNKEBLDJ_01789","IGAJNBHF_02067","EECKNKNK_02419","LGBPPDBD_02725","PEBJLAEJ_01322","CNMMGBPN_02135","MCBFACEP_00612","HLIGKNCD_01255"
"group_1190","","hypothetical protein",905,905,1,1,289,NA,NA,"",1895,2060,2059,"BHPBMBJN_00947","FDGBHDOC_02168","HMKNHGIH_02059","PIIKOJLE_01372","JBBBAEHI_01132","BJMGBDIE_00211","NPEKLDJK_00869","CNKEBLDJ_01790","IGAJNBHF_02068","EECKNKNK_02420","LGBPPDBD_02724","PEBJLAEJ_01323","CNMMGBPN_02134","MCBFACEP_00613","HLIGKNCD_01256"
"bcsE","","Cyclic di-GMP binding protein BcsE",905,905,1,1,302,NA,NA,"",1445,1559,1555,"BHPBMBJN_00935","FDGBHDOC_02180","HMKNHGIH_02047","PIIKOJLE_01384","JBBBAEHI_01120","BJMGBDIE_00223","NPEKLDJK_00881","CNKEBLDJ_01802","IGAJNBHF_02080","EECKNKNK_02432","LGBPPDBD_02712","PEBJLAEJ_01335","CNMMGBPN_02122","MCBFACEP_00625","HLIGKNCD_01268"
"eptB","","Kdo(2)-lipid A phosphoethanolamine 7''-transferase",905,905,1,1,316,NA,NA,"",560,1691,1689,"BHPBMBJN_00921","FDGBHDOC_02194","HMKNHGIH_02033","PIIKOJLE_01398","JBBBAEHI_01106","BJMGBDIE_00237","NPEKLDJK_00895","CNKEBLDJ_01816","IGAJNBHF_02094","EECKNKNK_02446","LGBPPDBD_02698","PEBJLAEJ_01349","CNMMGBPN_02108","MCBFACEP_00639","HLIGKNCD_01282"
"lpfD_1","","putative minor fimbrial subunit LpfD",905,905,1,1,318,NA,NA,"",512,1079,1078,"BHPBMBJN_00919","FDGBHDOC_02196","HMKNHGIH_02031","PIIKOJLE_01400","JBBBAEHI_01104","BJMGBDIE_00239","NPEKLDJK_00897","CNKEBLDJ_01818","IGAJNBHF_02096","EECKNKNK_02448","LGBPPDBD_02696","PEBJLAEJ_01351","CNMMGBPN_02106","MCBFACEP_00641","HLIGKNCD_01284"
"group_1194","","hypothetical protein",905,905,1,1,319,NA,NA,"",2243,2297,2243,"BHPBMBJN_00918","FDGBHDOC_02197","HMKNHGIH_02030","PIIKOJLE_01401","JBBBAEHI_01103","BJMGBDIE_00240","NPEKLDJK_00898","CNKEBLDJ_01819","IGAJNBHF_02097","EECKNKNK_02449","LGBPPDBD_02695","PEBJLAEJ_01352","CNMMGBPN_02105","MCBFACEP_00642","HLIGKNCD_01285"
"yiaC","","Peptidyl-lysine N-acetyltransferase YiaC",905,905,1,1,326,NA,NA,"",170,440,439,"BHPBMBJN_00911","FDGBHDOC_02204","HMKNHGIH_02023","PIIKOJLE_01408","JBBBAEHI_01096","BJMGBDIE_00247","NPEKLDJK_00905","CNKEBLDJ_01826","IGAJNBHF_02104","EECKNKNK_02456","LGBPPDBD_02688","PEBJLAEJ_01359","CNMMGBPN_02098","MCBFACEP_00649","HLIGKNCD_01292"
"bisC","","Biotin sulfoxide reductase",905,905,1,1,327,NA,NA,"",479,2333,2328,"BHPBMBJN_00910","FDGBHDOC_02205","HMKNHGIH_02022","PIIKOJLE_01409","JBBBAEHI_01095","BJMGBDIE_00248","NPEKLDJK_00906","CNKEBLDJ_01827","IGAJNBHF_02105","EECKNKNK_02457","LGBPPDBD_02687","PEBJLAEJ_01360","CNMMGBPN_02097","MCBFACEP_00650","HLIGKNCD_01293"
"hyfA_3","","Hydrogenase-4 component A",905,905,1,1,348,NA,NA,"",473,581,473,"BHPBMBJN_00889","FDGBHDOC_02226","HMKNHGIH_02001","PIIKOJLE_01430","JBBBAEHI_01074","BJMGBDIE_00270","NPEKLDJK_00927","CNKEBLDJ_01849","IGAJNBHF_02126","EECKNKNK_02479","LGBPPDBD_02666","PEBJLAEJ_01382","CNMMGBPN_02076","MCBFACEP_00671","HLIGKNCD_01314"
"lyx","","L-xylulose/3-keto-L-gulonate kinase",905,905,1,1,356,NA,NA,"",1178,1496,1495,"BHPBMBJN_00881","FDGBHDOC_02234","HMKNHGIH_01993","PIIKOJLE_01438","JBBBAEHI_01066","BJMGBDIE_00278","NPEKLDJK_00935","CNKEBLDJ_01857","IGAJNBHF_02134","EECKNKNK_02487","LGBPPDBD_02658","PEBJLAEJ_01390","CNMMGBPN_02068","MCBFACEP_00679","HLIGKNCD_01322"
"selB","","Selenocysteine-specific elongation factor",905,905,1,1,366,NA,NA,"",1730,1850,1849,"BHPBMBJN_00873","FDGBHDOC_02242","HMKNHGIH_01985","PIIKOJLE_01446","JBBBAEHI_01058","BJMGBDIE_00286","NPEKLDJK_00943","CNKEBLDJ_01865","IGAJNBHF_02142","EECKNKNK_02495","LGBPPDBD_02650","PEBJLAEJ_01398","CNMMGBPN_02060","MCBFACEP_00687","HLIGKNCD_01330"
"group_1201","","L-talarate/galactarate dehydratase",905,905,1,1,382,NA,NA,"",1196,1259,1196,"BHPBMBJN_00858","FDGBHDOC_02257","HMKNHGIH_01970","PIIKOJLE_01461","JBBBAEHI_01043","BJMGBDIE_00301","NPEKLDJK_00958","CNKEBLDJ_01880","IGAJNBHF_02157","EECKNKNK_02510","LGBPPDBD_02635","PEBJLAEJ_01413","CNMMGBPN_02045","MCBFACEP_00702","HLIGKNCD_01345"
"narL_1","","Nitrate/nitrite response regulator protein NarL",905,905,1,1,3425,NA,NA,"",569,650,649,"BHPBMBJN_00640","FDGBHDOC_01899","HMKNHGIH_00106","PIIKOJLE_02378","JBBBAEHI_01642","BJMGBDIE_00521","NPEKLDJK_00018","CNKEBLDJ_01232","IGAJNBHF_00107","EECKNKNK_00623","LGBPPDBD_02268","PEBJLAEJ_02240","CNMMGBPN_01827","MCBFACEP_01013","HLIGKNCD_00302"
"group_1203","","hypothetical protein",905,905,1,1,3398,NA,NA,"",311,836,835,"BHPBMBJN_00616","FDGBHDOC_01875","HMKNHGIH_00130","PIIKOJLE_02402","JBBBAEHI_01618","BJMGBDIE_00545","NPEKLDJK_00042","CNKEBLDJ_01208","IGAJNBHF_00131","EECKNKNK_00599","LGBPPDBD_02292","PEBJLAEJ_02216","CNMMGBPN_01803","MCBFACEP_00989","HLIGKNCD_00277"
"yciI","","Protein YciI",905,905,1,1,3394,NA,NA,"",221,296,295,"BHPBMBJN_00612","FDGBHDOC_01871","HMKNHGIH_00134","PIIKOJLE_02406","JBBBAEHI_01614","BJMGBDIE_00549","NPEKLDJK_00046","CNKEBLDJ_01204","IGAJNBHF_00135","EECKNKNK_00595","LGBPPDBD_02296","PEBJLAEJ_02212","CNMMGBPN_01799","MCBFACEP_00985","HLIGKNCD_00273"
"yciE","","Protein YciE",905,905,1,1,3386,NA,NA,"",437,506,505,"BHPBMBJN_00604","FDGBHDOC_01863","HMKNHGIH_00142","PIIKOJLE_02414","JBBBAEHI_01606","BJMGBDIE_00557","NPEKLDJK_00054","CNKEBLDJ_01196","IGAJNBHF_00143","EECKNKNK_00587","LGBPPDBD_02304","PEBJLAEJ_02204","CNMMGBPN_01791","MCBFACEP_00977","HLIGKNCD_00265"
"rnb","","Exoribonuclease 2",905,905,1,1,3356,NA,NA,"",806,1934,1932,"BHPBMBJN_00574","FDGBHDOC_01833","HMKNHGIH_00172","PIIKOJLE_02444","JBBBAEHI_01576","BJMGBDIE_00587","NPEKLDJK_00084","CNKEBLDJ_01166","IGAJNBHF_00173","EECKNKNK_00557","LGBPPDBD_02334","PEBJLAEJ_02174","CNMMGBPN_01761","MCBFACEP_00947","HLIGKNCD_00235"
"mppA","","Periplasmic murein peptide-binding protein",905,905,1,1,3329,NA,NA,"",191,1613,1601,"BHPBMBJN_00552","FDGBHDOC_01811","HMKNHGIH_00194","PIIKOJLE_02466","JBBBAEHI_01554","BJMGBDIE_00609","NPEKLDJK_00106","CNKEBLDJ_01144","IGAJNBHF_00195","EECKNKNK_00535","LGBPPDBD_02356","PEBJLAEJ_02152","CNMMGBPN_01739","MCBFACEP_00925","HLIGKNCD_00213"
"ytbE","","putative oxidoreductase YtbE",905,905,1,1,3326,NA,NA,"",836,869,841,"BHPBMBJN_00549","FDGBHDOC_01808","HMKNHGIH_00197","PIIKOJLE_02469","JBBBAEHI_01551","BJMGBDIE_00612","NPEKLDJK_00109","CNKEBLDJ_01141","IGAJNBHF_00198","EECKNKNK_00532","LGBPPDBD_02359","PEBJLAEJ_02149","CNMMGBPN_01736","MCBFACEP_00922","HLIGKNCD_00210"
"group_1210","","hypothetical protein",905,905,1,1,3322,NA,NA,"",377,1055,1054,"BHPBMBJN_00545","FDGBHDOC_01804","HMKNHGIH_00201","PIIKOJLE_02473","JBBBAEHI_01547","BJMGBDIE_00616","NPEKLDJK_00113","CNKEBLDJ_01137","IGAJNBHF_00202","EECKNKNK_00528","LGBPPDBD_02363","PEBJLAEJ_02145","CNMMGBPN_01732","MCBFACEP_00918","HLIGKNCD_00206"
"group_1213","","hypothetical protein",905,905,1,1,3313,NA,NA,"",407,686,685,"BHPBMBJN_00538","FDGBHDOC_01797","HMKNHGIH_00208","PIIKOJLE_02480","JBBBAEHI_01540","BJMGBDIE_00623","NPEKLDJK_00120","CNKEBLDJ_01130","IGAJNBHF_00209","EECKNKNK_00521","LGBPPDBD_02370","PEBJLAEJ_02138","CNMMGBPN_01725","MCBFACEP_00911","HLIGKNCD_00199"
"ldhA","","D-lactate dehydrogenase",905,905,1,1,3295,NA,NA,"",935,989,988,"BHPBMBJN_00521","FDGBHDOC_01780","HMKNHGIH_00225","PIIKOJLE_02497","JBBBAEHI_01523","BJMGBDIE_00640","NPEKLDJK_00137","CNKEBLDJ_01113","IGAJNBHF_00226","EECKNKNK_00504","LGBPPDBD_02387","PEBJLAEJ_02121","CNMMGBPN_01708","MCBFACEP_00894","HLIGKNCD_00182"
"group_1215","","hypothetical protein",905,905,1,1,3294,NA,NA,"",2312,2636,2634,"BHPBMBJN_00520","FDGBHDOC_01779","HMKNHGIH_00226","PIIKOJLE_02498","JBBBAEHI_01522","BJMGBDIE_00641","NPEKLDJK_00138","CNKEBLDJ_01112","IGAJNBHF_00227","EECKNKNK_00503","LGBPPDBD_02388","PEBJLAEJ_02120","CNMMGBPN_01707","MCBFACEP_00893","HLIGKNCD_00181"
"ydcF","","Protein YdcF",905,905,1,1,3287,NA,NA,"",752,800,799,"BHPBMBJN_00514","FDGBHDOC_01773","HMKNHGIH_00232","PIIKOJLE_02504","JBBBAEHI_01516","BJMGBDIE_00647","NPEKLDJK_00144","CNKEBLDJ_01106","IGAJNBHF_00233","EECKNKNK_00497","LGBPPDBD_02394","PEBJLAEJ_02114","CNMMGBPN_01701","MCBFACEP_00887","HLIGKNCD_00175"
"cybB","","Cytochrome b561",905,905,1,1,3286,NA,NA,"",377,530,528,"BHPBMBJN_00513","FDGBHDOC_01772","HMKNHGIH_00233","PIIKOJLE_02505","JBBBAEHI_01515","BJMGBDIE_00648","NPEKLDJK_00145","CNKEBLDJ_01105","IGAJNBHF_00234","EECKNKNK_00496","LGBPPDBD_02395","PEBJLAEJ_02113","CNMMGBPN_01700","MCBFACEP_00886","HLIGKNCD_00174"
"yecS_2","","L-cystine transport system permease protein YecS",905,905,1,1,3282,NA,NA,"",464,680,679,"BHPBMBJN_00509","FDGBHDOC_01768","HMKNHGIH_00237","PIIKOJLE_02509","JBBBAEHI_01511","BJMGBDIE_00652","NPEKLDJK_00149","CNKEBLDJ_01101","IGAJNBHF_00238","EECKNKNK_00492","LGBPPDBD_02399","PEBJLAEJ_02109","CNMMGBPN_01696","MCBFACEP_00882","HLIGKNCD_00170"
"glnQ_1","","Glutamine transport ATP-binding protein GlnQ",905,905,1,1,3281,NA,NA,"",443,731,730,"BHPBMBJN_00508","FDGBHDOC_01767","HMKNHGIH_00238","PIIKOJLE_02510","JBBBAEHI_01510","BJMGBDIE_00653","NPEKLDJK_00150","CNKEBLDJ_01100","IGAJNBHF_00239","EECKNKNK_00491","LGBPPDBD_02400","PEBJLAEJ_02108","CNMMGBPN_01695","MCBFACEP_00881","HLIGKNCD_00169"
"group_1221","","putative protein",905,905,1,1,3269,NA,NA,"",1202,1343,1342,"BHPBMBJN_00496","FDGBHDOC_01755","HMKNHGIH_00250","PIIKOJLE_02523","JBBBAEHI_01498","BJMGBDIE_00665","NPEKLDJK_00162","CNKEBLDJ_01088","IGAJNBHF_00251","EECKNKNK_00479","LGBPPDBD_02412","PEBJLAEJ_02096","CNMMGBPN_01683","MCBFACEP_00869","HLIGKNCD_00157"
"yceI_1","","Protein YceI",905,905,1,1,3266,NA,NA,"",365,566,565,"BHPBMBJN_00493","FDGBHDOC_01752","HMKNHGIH_00253","PIIKOJLE_02526","JBBBAEHI_01495","BJMGBDIE_00668","NPEKLDJK_00165","CNKEBLDJ_01085","IGAJNBHF_00254","EECKNKNK_00476","LGBPPDBD_02415","PEBJLAEJ_02093","CNMMGBPN_01680","MCBFACEP_00866","HLIGKNCD_00154"
"rpe_1","","Ribulose-phosphate 3-epimerase",905,905,1,1,3262,NA,NA,"",236,632,631,"BHPBMBJN_00489","FDGBHDOC_01748","HMKNHGIH_00257","PIIKOJLE_02530","JBBBAEHI_01491","BJMGBDIE_00672","NPEKLDJK_00169","CNKEBLDJ_01081","IGAJNBHF_00258","EECKNKNK_00472","LGBPPDBD_02419","PEBJLAEJ_02089","CNMMGBPN_01676","MCBFACEP_00862","HLIGKNCD_00150"
"ysdC","","Putative aminopeptidase YsdC",905,905,1,1,3257,NA,NA,"",665,1118,1112,"BHPBMBJN_00484","FDGBHDOC_01743","HMKNHGIH_00262","PIIKOJLE_02535","JBBBAEHI_01486","BJMGBDIE_00677","NPEKLDJK_00174","CNKEBLDJ_01076","IGAJNBHF_00263","EECKNKNK_00467","LGBPPDBD_02424","PEBJLAEJ_02084","CNMMGBPN_01671","MCBFACEP_00857","HLIGKNCD_00145"
