"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14198814","SRR4841710","SRR16956553","SRR17563075","SRR14738801","SRR14832437","SRR5659559","SRR19612807","SRR16956559","SRR13246829","SRR5486500","SRR13729864","SRR7294325","SRR17735554","SRR6715741"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"DMPEEDGD_01668","CKFNJDDJ_01028","FDNLDDLE_04173","LBPILBJI_01511","AECENLDP_00571","CHDLMNOI_00085","PBGCBKEA_03433","EMCHPOPO_01985","IEPIMJMD_03638","CCMMOGGE_02892","ENJAFOLJ_00753","NGOMIDKP_03976","LPLHOHMN_01513","BNHLGGIG_01514","JOJAOKLM_01027"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"DMPEEDGD_01721","CKFNJDDJ_01081","FDNLDDLE_04313","LBPILBJI_01564","AECENLDP_00518","CHDLMNOI_00032","PBGCBKEA_03486","EMCHPOPO_01932","IEPIMJMD_03691","CCMMOGGE_02946","ENJAFOLJ_00700","NGOMIDKP_04029","LPLHOHMN_01566","BNHLGGIG_01567","JOJAOKLM_01080"
"assT_2","","Arylsulfate sulfotransferase AssT",664,664,1,1,3200,NA,NA,"",1529,1718,1717,"DMPEEDGD_01730","CKFNJDDJ_01090","FDNLDDLE_04322","LBPILBJI_01573","AECENLDP_00509","CHDLMNOI_00023","PBGCBKEA_03495","EMCHPOPO_01923","IEPIMJMD_03700","CCMMOGGE_02955","ENJAFOLJ_00691","NGOMIDKP_04038","LPLHOHMN_01575","BNHLGGIG_01576","JOJAOKLM_01089"
"ygcS","","Inner membrane metabolite transport protein YgcS",664,664,1,1,1328,NA,NA,"",464,1340,1337,"DMPEEDGD_03538","CKFNJDDJ_03015","FDNLDDLE_02952","LBPILBJI_03944","AECENLDP_03882","CHDLMNOI_03468","PBGCBKEA_04245","EMCHPOPO_03637","IEPIMJMD_02772","CCMMOGGE_02578","ENJAFOLJ_04336","NGOMIDKP_03410","LPLHOHMN_03696","BNHLGGIG_03718","JOJAOKLM_03798"
"btuB","","Vitamin B12 transporter BtuB",664,664,1,1,70,NA,NA,"",1412,1844,1843,"DMPEEDGD_02126","CKFNJDDJ_03766","FDNLDDLE_03721","LBPILBJI_03818","AECENLDP_04095","CHDLMNOI_04003","PBGCBKEA_03979","EMCHPOPO_04007","IEPIMJMD_03724","CCMMOGGE_03305","ENJAFOLJ_03637","NGOMIDKP_03584","LPLHOHMN_04066","BNHLGGIG_04078","JOJAOKLM_03962"
"group_1150","","hypothetical protein",664,664,1,1,187,NA,NA,"",578,1031,1024,"DMPEEDGD_03380","CKFNJDDJ_03860","FDNLDDLE_03815","LBPILBJI_03724","AECENLDP_04189","CHDLMNOI_04356","PBGCBKEA_03885","EMCHPOPO_04101","IEPIMJMD_03818","CCMMOGGE_03399","ENJAFOLJ_03731","NGOMIDKP_03678","LPLHOHMN_04160","BNHLGGIG_03984","JOJAOKLM_03868"
"fdoG_2","","Formate dehydrogenase-O major subunit",664,664,1,1,182,NA,NA,"",1373,2414,2410,"DMPEEDGD_03377","CKFNJDDJ_03863","FDNLDDLE_03818","LBPILBJI_03721","AECENLDP_04192","CHDLMNOI_04353","PBGCBKEA_03882","EMCHPOPO_04104","IEPIMJMD_03821","CCMMOGGE_03402","ENJAFOLJ_03734","NGOMIDKP_03681","LPLHOHMN_04163","BNHLGGIG_03981","JOJAOKLM_03865"
"relA","","GTP pyrophosphokinase",664,664,1,1,2763,NA,NA,"",1898,2234,2232,"DMPEEDGD_02117","CKFNJDDJ_00272","FDNLDDLE_00272","LBPILBJI_02365","AECENLDP_03478","CHDLMNOI_01692","PBGCBKEA_00272","EMCHPOPO_01144","IEPIMJMD_00398","CCMMOGGE_01142","ENJAFOLJ_00272","NGOMIDKP_00398","LPLHOHMN_00397","BNHLGGIG_00272","JOJAOKLM_00272"
"fucU","","L-fucose mutarotase",664,664,1,1,2787,NA,NA,"",404,467,422,"DMPEEDGD_02095","CKFNJDDJ_00294","FDNLDDLE_00294","LBPILBJI_02343","AECENLDP_03456","CHDLMNOI_01714","PBGCBKEA_00294","EMCHPOPO_01122","IEPIMJMD_00376","CCMMOGGE_01120","ENJAFOLJ_00294","NGOMIDKP_00376","LPLHOHMN_00375","BNHLGGIG_00294","JOJAOKLM_00294"
"kduI","","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase",664,664,1,1,2827,NA,NA,"",590,836,835,"DMPEEDGD_02053","CKFNJDDJ_00335","FDNLDDLE_00336","LBPILBJI_02302","AECENLDP_03415","CHDLMNOI_01755","PBGCBKEA_00336","EMCHPOPO_01081","IEPIMJMD_00334","CCMMOGGE_01079","ENJAFOLJ_00335","NGOMIDKP_00334","LPLHOHMN_00334","BNHLGGIG_00335","JOJAOKLM_00335"
"wecC","","UDP-N-acetyl-D-mannosamine dehydrogenase",664,664,1,1,1981,NA,NA,"",857,1262,1261,"DMPEEDGD_03592","CKFNJDDJ_04186","FDNLDDLE_04207","LBPILBJI_04038","AECENLDP_04300","CHDLMNOI_04148","PBGCBKEA_04133","EMCHPOPO_04212","IEPIMJMD_04107","CCMMOGGE_04232","ENJAFOLJ_04062","NGOMIDKP_04084","LPLHOHMN_04271","BNHLGGIG_04143","JOJAOKLM_03987"
"torT","","Periplasmic protein TorT",664,664,1,1,3985,NA,NA,"",890,1040,1039,"DMPEEDGD_02838","CKFNJDDJ_04310","FDNLDDLE_04405","LBPILBJI_04243","AECENLDP_04384","CHDLMNOI_04177","PBGCBKEA_04217","EMCHPOPO_04241","IEPIMJMD_04231","CCMMOGGE_04385","ENJAFOLJ_04091","NGOMIDKP_04208","LPLHOHMN_04300","BNHLGGIG_04172","JOJAOKLM_04111"
"hsrA","","putative transport protein HsrA",664,664,1,1,3923,NA,NA,"",710,1427,1423,"DMPEEDGD_02779","CKFNJDDJ_04251","FDNLDDLE_04346","LBPILBJI_04184","AECENLDP_04325","CHDLMNOI_04236","PBGCBKEA_04158","EMCHPOPO_04300","IEPIMJMD_04172","CCMMOGGE_04444","ENJAFOLJ_04150","NGOMIDKP_04149","LPLHOHMN_04359","BNHLGGIG_04231","JOJAOKLM_04052"
"hutU","","Urocanate hydratase",664,664,1,1,1422,NA,NA,"",983,1685,1682,"DMPEEDGD_03101","CKFNJDDJ_04338","FDNLDDLE_01105","LBPILBJI_00688","AECENLDP_00023","CHDLMNOI_04286","PBGCBKEA_00692","EMCHPOPO_01878","IEPIMJMD_01416","CCMMOGGE_04584","ENJAFOLJ_01540","NGOMIDKP_04262","LPLHOHMN_01131","BNHLGGIG_01132","JOJAOKLM_01518"
"ybhN","","Inner membrane protein YbhN",664,664,1,1,1444,NA,NA,"",800,962,961,"DMPEEDGD_03122","CKFNJDDJ_04359","FDNLDDLE_01126","LBPILBJI_00709","AECENLDP_00044","CHDLMNOI_04265","PBGCBKEA_00713","EMCHPOPO_01857","IEPIMJMD_01395","CCMMOGGE_04563","ENJAFOLJ_01561","NGOMIDKP_04241","LPLHOHMN_01110","BNHLGGIG_01111","JOJAOKLM_01497"
"rcnA","","Nickel/cobalt efflux system RcnA",664,664,1,1,2833,NA,NA,"",317,968,800,"DMPEEDGD_02047","CKFNJDDJ_00341","FDNLDDLE_00342","LBPILBJI_02637","AECENLDP_02439","CHDLMNOI_01761","PBGCBKEA_00342","EMCHPOPO_01075","IEPIMJMD_00328","CCMMOGGE_01073","ENJAFOLJ_00341","NGOMIDKP_00328","LPLHOHMN_00328","BNHLGGIG_00341","JOJAOKLM_00341"
"rlmF","","Ribosomal RNA large subunit methyltransferase F",664,664,1,1,1460,NA,NA,"",509,926,924,"DMPEEDGD_03136","CKFNJDDJ_04373","FDNLDDLE_01140","LBPILBJI_00723","AECENLDP_00058","CHDLMNOI_04251","PBGCBKEA_00727","EMCHPOPO_01843","IEPIMJMD_01381","CCMMOGGE_04549","ENJAFOLJ_01575","NGOMIDKP_04227","LPLHOHMN_01096","BNHLGGIG_01097","JOJAOKLM_01483"
"group_1197","","hypothetical protein",664,664,1,1,1190,NA,NA,"",362,689,625,"DMPEEDGD_03265","CKFNJDDJ_03142","FDNLDDLE_03079","LBPILBJI_03876","AECENLDP_03755","CHDLMNOI_03341","PBGCBKEA_03735","EMCHPOPO_03764","IEPIMJMD_02898","CCMMOGGE_02451","ENJAFOLJ_03824","NGOMIDKP_03537","LPLHOHMN_03823","BNHLGGIG_03590","JOJAOKLM_04246"
"yfcO","","putative protein YfcO",664,664,1,1,1194,NA,NA,"",734,842,841,"DMPEEDGD_03269","CKFNJDDJ_03138","FDNLDDLE_03075","LBPILBJI_03872","AECENLDP_03759","CHDLMNOI_03345","PBGCBKEA_03739","EMCHPOPO_03760","IEPIMJMD_02894","CCMMOGGE_02455","ENJAFOLJ_03828","NGOMIDKP_03533","LPLHOHMN_03819","BNHLGGIG_03594","JOJAOKLM_04250"
"group_1214","","putative protein",664,664,1,1,1597,NA,NA,"",176,590,589,"DMPEEDGD_04436","CKFNJDDJ_04593","FDNLDDLE_04591","LBPILBJI_04513","AECENLDP_04615","CHDLMNOI_04573","PBGCBKEA_04440","EMCHPOPO_04549","IEPIMJMD_04522","CCMMOGGE_04744","ENJAFOLJ_04618","NGOMIDKP_04527","LPLHOHMN_04513","BNHLGGIG_04545","JOJAOKLM_04486"
"group_1223","","hypothetical protein",664,664,1,1,1548,NA,NA,"",614,1124,1122,"DMPEEDGD_00237","CKFNJDDJ_01522","FDNLDDLE_01076","LBPILBJI_04574","AECENLDP_01337","CHDLMNOI_01274","PBGCBKEA_04525","EMCHPOPO_04577","IEPIMJMD_00676","CCMMOGGE_03592","ENJAFOLJ_04307","NGOMIDKP_04541","LPLHOHMN_04541","BNHLGGIG_04606","JOJAOKLM_04547"
"group_1259","","hypothetical protein",664,664,1,1,4344,NA,NA,"",695,3683,3662,"DMPEEDGD_00333","CKFNJDDJ_02440","FDNLDDLE_02578","LBPILBJI_02028","AECENLDP_01840","CHDLMNOI_00533","PBGCBKEA_01611","EMCHPOPO_02980","IEPIMJMD_01887","CCMMOGGE_03734","ENJAFOLJ_02310","NGOMIDKP_01539","LPLHOHMN_02645","BNHLGGIG_02640","JOJAOKLM_02582"
"ftsP","","Cell division protein FtsP",664,664,1,1,2989,NA,NA,"",764,1418,1411,"DMPEEDGD_03169","CKFNJDDJ_00492","FDNLDDLE_00493","LBPILBJI_02788","AECENLDP_02590","CHDLMNOI_01911","PBGCBKEA_00493","EMCHPOPO_00924","IEPIMJMD_00177","CCMMOGGE_00921","ENJAFOLJ_00492","NGOMIDKP_00177","LPLHOHMN_00177","BNHLGGIG_00492","JOJAOKLM_00492"
"metE","","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase",664,664,1,1,2019,NA,NA,"",1277,2270,2261,"DMPEEDGD_04228","CKFNJDDJ_04228","FDNLDDLE_04249","LBPILBJI_04080","AECENLDP_04258","CHDLMNOI_04106","PBGCBKEA_04091","EMCHPOPO_04170","IEPIMJMD_04149","CCMMOGGE_04274","ENJAFOLJ_04020","NGOMIDKP_04126","LPLHOHMN_04229","BNHLGGIG_04101","JOJAOKLM_04029"
"hisJ","","Histidine-binding periplasmic protein",664,664,1,1,4099,NA,NA,"",374,788,781,"DMPEEDGD_01188","CKFNJDDJ_02609","FDNLDDLE_02407","LBPILBJI_02198","AECENLDP_02010","CHDLMNOI_03556","PBGCBKEA_01781","EMCHPOPO_02809","IEPIMJMD_01717","CCMMOGGE_02273","ENJAFOLJ_02479","NGOMIDKP_01709","LPLHOHMN_02474","BNHLGGIG_02470","JOJAOKLM_02410"
"group_1314","","hypothetical protein",664,664,1,1,3756,NA,NA,"",860,1061,1054,"DMPEEDGD_03774","CKFNJDDJ_04476","FDNLDDLE_01786","LBPILBJI_03467","AECENLDP_02426","CHDLMNOI_02405","PBGCBKEA_02486","EMCHPOPO_03602","IEPIMJMD_02516","CCMMOGGE_01193","ENJAFOLJ_03205","NGOMIDKP_02470","LPLHOHMN_03051","BNHLGGIG_03304","JOJAOKLM_03246"
"rbsR","","Ribose operon repressor",664,664,1,1,3924,NA,NA,"",599,1001,988,"DMPEEDGD_02780","CKFNJDDJ_04252","FDNLDDLE_04347","LBPILBJI_04185","AECENLDP_04326","CHDLMNOI_04235","PBGCBKEA_04159","EMCHPOPO_04299","IEPIMJMD_04173","CCMMOGGE_04443","ENJAFOLJ_04149","NGOMIDKP_04150","LPLHOHMN_04358","BNHLGGIG_04230","JOJAOKLM_04053"
"mrdA_1","","Peptidoglycan D,D-transpeptidase MrdA",664,664,1,1,4800,NA,NA,"",878,1871,1869,"DMPEEDGD_01068","CKFNJDDJ_01974","FDNLDDLE_03901","LBPILBJI_01113","AECENLDP_00448","CHDLMNOI_03923","PBGCBKEA_01116","EMCHPOPO_01454","IEPIMJMD_03904","CCMMOGGE_01829","ENJAFOLJ_03920","NGOMIDKP_01045","LPLHOHMN_00707","BNHLGGIG_00707","JOJAOKLM_01150"
"uspC","","Universal stress protein C",664,664,1,1,4783,NA,NA,"",428,521,428,"DMPEEDGD_01084","CKFNJDDJ_01990","FDNLDDLE_03917","LBPILBJI_01097","AECENLDP_00432","CHDLMNOI_03939","PBGCBKEA_01100","EMCHPOPO_01470","IEPIMJMD_03920","CCMMOGGE_01813","ENJAFOLJ_03936","NGOMIDKP_01029","LPLHOHMN_00723","BNHLGGIG_00723","JOJAOKLM_01166"
"otsA","","Trehalose-6-phosphate synthase",664,664,1,1,4782,NA,NA,"",1343,1421,1420,"DMPEEDGD_01085","CKFNJDDJ_01991","FDNLDDLE_03918","LBPILBJI_01096","AECENLDP_00431","CHDLMNOI_03940","PBGCBKEA_01099","EMCHPOPO_01471","IEPIMJMD_03921","CCMMOGGE_01812","ENJAFOLJ_03937","NGOMIDKP_01028","LPLHOHMN_00724","BNHLGGIG_00724","JOJAOKLM_01167"
"group_1324","","hypothetical protein",664,664,1,1,4773,NA,NA,"",584,665,587,"DMPEEDGD_01094","CKFNJDDJ_02000","FDNLDDLE_03927","LBPILBJI_01087","AECENLDP_00422","CHDLMNOI_03949","PBGCBKEA_01090","EMCHPOPO_01480","IEPIMJMD_03930","CCMMOGGE_01803","ENJAFOLJ_03946","NGOMIDKP_01019","LPLHOHMN_00733","BNHLGGIG_00733","JOJAOKLM_01176"
"group_1325","","hypothetical protein",664,664,1,1,4772,NA,NA,"",191,326,325,"DMPEEDGD_01095","CKFNJDDJ_02001","FDNLDDLE_03928","LBPILBJI_01086","AECENLDP_00421","CHDLMNOI_03950","PBGCBKEA_01089","EMCHPOPO_01481","IEPIMJMD_03931","CCMMOGGE_01802","ENJAFOLJ_03947","NGOMIDKP_01018","LPLHOHMN_00734","BNHLGGIG_00734","JOJAOKLM_01177"
"sdiA","","Regulatory protein SdiA",664,664,1,1,4766,NA,NA,"",686,722,721,"DMPEEDGD_01104","CKFNJDDJ_02010","FDNLDDLE_03937","LBPILBJI_01077","AECENLDP_00412","CHDLMNOI_03959","PBGCBKEA_01080","EMCHPOPO_01490","IEPIMJMD_03940","CCMMOGGE_01793","ENJAFOLJ_03956","NGOMIDKP_01009","LPLHOHMN_00743","BNHLGGIG_00743","JOJAOKLM_01186"
"fliS","","Flagellar secretion chaperone FliS",664,664,1,1,4754,NA,NA,"",395,407,406,"DMPEEDGD_01114","CKFNJDDJ_02020","FDNLDDLE_03947","LBPILBJI_01067","AECENLDP_00402","CHDLMNOI_03969","PBGCBKEA_01070","EMCHPOPO_01500","IEPIMJMD_03950","CCMMOGGE_01783","ENJAFOLJ_03966","NGOMIDKP_00999","LPLHOHMN_00753","BNHLGGIG_00753","JOJAOKLM_01196"
"fliF","","Flagellar M-ring protein",664,664,1,1,4746,NA,NA,"",581,1673,1671,"DMPEEDGD_01122","CKFNJDDJ_02028","FDNLDDLE_03955","LBPILBJI_01059","AECENLDP_00394","CHDLMNOI_03977","PBGCBKEA_01062","EMCHPOPO_01508","IEPIMJMD_03958","CCMMOGGE_01775","ENJAFOLJ_03974","NGOMIDKP_00991","LPLHOHMN_00761","BNHLGGIG_00761","JOJAOKLM_01204"
"fliH","","Flagellar assembly protein FliH",664,664,1,1,4744,NA,NA,"",707,752,707,"DMPEEDGD_01124","CKFNJDDJ_02030","FDNLDDLE_03957","LBPILBJI_01057","AECENLDP_00392","CHDLMNOI_03979","PBGCBKEA_01060","EMCHPOPO_01510","IEPIMJMD_03960","CCMMOGGE_01773","ENJAFOLJ_03976","NGOMIDKP_00989","LPLHOHMN_00763","BNHLGGIG_00763","JOJAOKLM_01206"
"fliN","","Flagellar motor switch protein FliN",664,664,1,1,4738,NA,NA,"",413,719,413,"DMPEEDGD_01130","CKFNJDDJ_02036","FDNLDDLE_03963","LBPILBJI_01051","AECENLDP_00386","CHDLMNOI_03985","PBGCBKEA_01054","EMCHPOPO_01516","IEPIMJMD_03966","CCMMOGGE_01767","ENJAFOLJ_03982","NGOMIDKP_00983","LPLHOHMN_00769","BNHLGGIG_00769","JOJAOKLM_01212"
"yedA","","putative inner membrane transporter YedA",664,664,1,1,4725,NA,NA,"",302,920,919,"DMPEEDGD_01142","CKFNJDDJ_02048","FDNLDDLE_03975","LBPILBJI_01039","AECENLDP_00374","CHDLMNOI_03997","PBGCBKEA_01042","EMCHPOPO_01528","IEPIMJMD_03978","CCMMOGGE_01755","ENJAFOLJ_03994","NGOMIDKP_00971","LPLHOHMN_00781","BNHLGGIG_00781","JOJAOKLM_01224"
"group_1348","","hypothetical protein",664,664,1,1,4624,NA,NA,"",503,680,679,"DMPEEDGD_04090","CKFNJDDJ_02137","FDNLDDLE_01367","LBPILBJI_00951","AECENLDP_00285","CHDLMNOI_00784","PBGCBKEA_00954","EMCHPOPO_01616","IEPIMJMD_01154","CCMMOGGE_01667","ENJAFOLJ_01802","NGOMIDKP_00882","LPLHOHMN_00869","BNHLGGIG_00869","JOJAOKLM_01312"
"yccA","","Modulator of FtsH protease YccA",664,664,1,1,4623,NA,NA,"",659,686,659,"DMPEEDGD_04088","CKFNJDDJ_02139","FDNLDDLE_01365","LBPILBJI_00949","AECENLDP_00283","CHDLMNOI_00782","PBGCBKEA_00952","EMCHPOPO_01618","IEPIMJMD_01156","CCMMOGGE_01665","ENJAFOLJ_01800","NGOMIDKP_00880","LPLHOHMN_00871","BNHLGGIG_00871","JOJAOKLM_01314"
"group_1354","","hypothetical protein",664,664,1,1,4509,NA,NA,"",689,776,775,"DMPEEDGD_02633","CKFNJDDJ_02237","FDNLDDLE_01267","LBPILBJI_00851","AECENLDP_00185","CHDLMNOI_00684","PBGCBKEA_00854","EMCHPOPO_01716","IEPIMJMD_01254","CCMMOGGE_01567","ENJAFOLJ_01702","NGOMIDKP_00782","LPLHOHMN_00969","BNHLGGIG_00970","JOJAOKLM_01356"
"ycaO","","Ribosomal protein S12 methylthiotransferase accessory factor YcaO",664,664,1,1,4492,NA,NA,"",1760,1835,1834,"DMPEEDGD_02618","CKFNJDDJ_02252","FDNLDDLE_01252","LBPILBJI_00835","AECENLDP_00170","CHDLMNOI_00669","PBGCBKEA_00839","EMCHPOPO_01731","IEPIMJMD_01269","CCMMOGGE_01552","ENJAFOLJ_01687","NGOMIDKP_00767","LPLHOHMN_00984","BNHLGGIG_00985","JOJAOKLM_01371"
"dmsA_1","","Dimethyl sulfoxide reductase DmsA",664,664,1,1,4482,NA,NA,"",2372,2444,2443,"DMPEEDGD_01841","CKFNJDDJ_02262","FDNLDDLE_01242","LBPILBJI_00825","AECENLDP_00160","CHDLMNOI_00659","PBGCBKEA_00829","EMCHPOPO_01741","IEPIMJMD_01279","CCMMOGGE_01542","ENJAFOLJ_01677","NGOMIDKP_00757","LPLHOHMN_00994","BNHLGGIG_00995","JOJAOKLM_01381"
"rarA","","Replication-associated recombination protein A",664,664,1,1,4480,NA,NA,"",812,1343,1342,"DMPEEDGD_01839","CKFNJDDJ_02264","FDNLDDLE_01240","LBPILBJI_00823","AECENLDP_00158","CHDLMNOI_00657","PBGCBKEA_00827","EMCHPOPO_01743","IEPIMJMD_01281","CCMMOGGE_01540","ENJAFOLJ_01675","NGOMIDKP_00755","LPLHOHMN_00996","BNHLGGIG_00997","JOJAOKLM_01383"
"macA","","Macrolide export protein MacA",664,664,1,1,4460,NA,NA,"",1034,1118,1117,"DMPEEDGD_01821","CKFNJDDJ_02282","FDNLDDLE_01222","LBPILBJI_00805","AECENLDP_00140","CHDLMNOI_00639","PBGCBKEA_00809","EMCHPOPO_01761","IEPIMJMD_01299","CCMMOGGE_04364","ENJAFOLJ_01657","NGOMIDKP_00737","LPLHOHMN_01014","BNHLGGIG_01015","JOJAOKLM_01401"
