"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR6158727","SRR4420897","SRR7130565","SRR13282187","SRR13785576","SRR7235692","SRR18595273","SRR6684997","SRR6881433","SRR19887556","SRR13430969","SRR6457616","SRR18963229","SRR7706339","SRR17918679"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"IGCOBCDP_02847","DDPCJJMO_01976","CJLNNBOF_00570","FAFOMODO_01239","NJJEKEOD_01238","IHODFCAL_03595","GBEJOMHJ_03768","NBDELGFA_01773","LMPALAJC_01029","JDBOJBPE_02288","NOHICHGJ_01785","AGMMEEOK_02863","NCGNDCAM_01315","HIGJFANA_03234","HJDKNFBC_00847"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"IGCOBCDP_02900","DDPCJJMO_02029","CJLNNBOF_00517","FAFOMODO_01186","NJJEKEOD_01185","IHODFCAL_03648","GBEJOMHJ_03821","NBDELGFA_01826","LMPALAJC_01082","JDBOJBPE_02341","NOHICHGJ_04032","AGMMEEOK_02916","NCGNDCAM_01262","HIGJFANA_03287","HJDKNFBC_00900"
"assT_2","","Arylsulfate sulfotransferase AssT",664,664,1,1,3200,NA,NA,"",1529,1718,1717,"IGCOBCDP_04462","DDPCJJMO_02038","CJLNNBOF_00508","FAFOMODO_01177","NJJEKEOD_01176","IHODFCAL_03657","GBEJOMHJ_03830","NBDELGFA_01835","LMPALAJC_01091","JDBOJBPE_02350","NOHICHGJ_04023","AGMMEEOK_04588","NCGNDCAM_01253","HIGJFANA_03296","HJDKNFBC_00909"
"ygcS","","Inner membrane metabolite transport protein YgcS",664,664,1,1,1328,NA,NA,"",464,1340,1337,"IGCOBCDP_02931","DDPCJJMO_04018","CJLNNBOF_03468","FAFOMODO_03844","NJJEKEOD_03773","IHODFCAL_04338","GBEJOMHJ_03332","NBDELGFA_03647","LMPALAJC_03339","JDBOJBPE_03969","NOHICHGJ_02942","AGMMEEOK_04382","NCGNDCAM_03425","HIGJFANA_02117","HJDKNFBC_03742"
"btuB","","Vitamin B12 transporter BtuB",664,664,1,1,70,NA,NA,"",1412,1844,1843,"IGCOBCDP_02759","DDPCJJMO_04372","CJLNNBOF_03642","FAFOMODO_04058","NJJEKEOD_04143","IHODFCAL_03872","GBEJOMHJ_03624","NBDELGFA_04151","LMPALAJC_03882","JDBOJBPE_04324","NOHICHGJ_04246","AGMMEEOK_03240","NCGNDCAM_03910","HIGJFANA_04348","HJDKNFBC_04247"
"group_1150","","hypothetical protein",664,664,1,1,187,NA,NA,"",578,1031,1024,"IGCOBCDP_02665","DDPCJJMO_04278","CJLNNBOF_03736","FAFOMODO_04152","NJJEKEOD_04237","IHODFCAL_03966","GBEJOMHJ_03530","NBDELGFA_04057","LMPALAJC_03788","JDBOJBPE_04230","NOHICHGJ_03642","AGMMEEOK_03146","NCGNDCAM_03816","HIGJFANA_02935","HJDKNFBC_04153"
"fdoG_2","","Formate dehydrogenase-O major subunit",664,664,1,1,182,NA,NA,"",1373,2414,2410,"IGCOBCDP_02662","DDPCJJMO_04275","CJLNNBOF_03739","FAFOMODO_04155","NJJEKEOD_04240","IHODFCAL_03969","GBEJOMHJ_03527","NBDELGFA_04054","LMPALAJC_03785","JDBOJBPE_04227","NOHICHGJ_03645","AGMMEEOK_03143","NCGNDCAM_03813","HIGJFANA_02932","HJDKNFBC_04150"
"relA","","GTP pyrophosphokinase",664,664,1,1,2763,NA,NA,"",1898,2234,2232,"IGCOBCDP_03598","DDPCJJMO_01346","CJLNNBOF_04041","FAFOMODO_00273","NJJEKEOD_00272","IHODFCAL_02067","GBEJOMHJ_00397","NBDELGFA_01016","LMPALAJC_00398","JDBOJBPE_01533","NOHICHGJ_00208","AGMMEEOK_00804","NCGNDCAM_02475","HIGJFANA_00159","HJDKNFBC_02382"
"fucU","","L-fucose mutarotase",664,664,1,1,2787,NA,NA,"",404,467,422,"IGCOBCDP_03620","DDPCJJMO_01324","CJLNNBOF_04063","FAFOMODO_00295","NJJEKEOD_00294","IHODFCAL_02045","GBEJOMHJ_00375","NBDELGFA_01038","LMPALAJC_00376","JDBOJBPE_01555","NOHICHGJ_00230","AGMMEEOK_00782","NCGNDCAM_02453","HIGJFANA_00181","HJDKNFBC_02405"
"kduI","","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase",664,664,1,1,2827,NA,NA,"",590,836,835,"IGCOBCDP_03661","DDPCJJMO_01283","CJLNNBOF_04104","FAFOMODO_00337","NJJEKEOD_00335","IHODFCAL_02004","GBEJOMHJ_00334","NBDELGFA_01079","LMPALAJC_00335","JDBOJBPE_01596","NOHICHGJ_00272","AGMMEEOK_00740","NCGNDCAM_02412","HIGJFANA_00221","HJDKNFBC_02446"
"wecC","","UDP-N-acetyl-D-mannosamine dehydrogenase",664,664,1,1,1981,NA,NA,"",857,1262,1261,"IGCOBCDP_03790","DDPCJJMO_04397","CJLNNBOF_04173","FAFOMODO_04263","NJJEKEOD_04308","IHODFCAL_04128","GBEJOMHJ_04009","NBDELGFA_04216","LMPALAJC_04188","JDBOJBPE_04349","NOHICHGJ_03840","AGMMEEOK_03805","NCGNDCAM_04082","HIGJFANA_04029","HJDKNFBC_04272"
"torT","","Periplasmic protein TorT",664,664,1,1,3985,NA,NA,"",890,1040,1039,"IGCOBCDP_03914","DDPCJJMO_04466","CJLNNBOF_04202","FAFOMODO_04347","NJJEKEOD_04377","IHODFCAL_04252","GBEJOMHJ_04183","NBDELGFA_04300","LMPALAJC_04272","JDBOJBPE_04473","NOHICHGJ_03869","AGMMEEOK_04056","NCGNDCAM_04151","HIGJFANA_03651","HJDKNFBC_04341"
"hsrA","","putative transport protein HsrA",664,664,1,1,3923,NA,NA,"",710,1427,1423,"IGCOBCDP_03855","DDPCJJMO_04525","CJLNNBOF_04261","FAFOMODO_04288","NJJEKEOD_04436","IHODFCAL_04193","GBEJOMHJ_04124","NBDELGFA_04241","LMPALAJC_04213","JDBOJBPE_04414","NOHICHGJ_03928","AGMMEEOK_04115","NCGNDCAM_04210","HIGJFANA_03592","HJDKNFBC_04400"
"hutU","","Urocanate hydratase",664,664,1,1,1422,NA,NA,"",983,1685,1682,"IGCOBCDP_03943","DDPCJJMO_00927","CJLNNBOF_00022","FAFOMODO_00690","NJJEKEOD_00691","IHODFCAL_01197","GBEJOMHJ_02849","NBDELGFA_04328","LMPALAJC_04555","JDBOJBPE_00023","NOHICHGJ_03978","AGMMEEOK_04230","NCGNDCAM_01208","HIGJFANA_03769","HJDKNFBC_00464"
"ybhN","","Inner membrane protein YbhN",664,664,1,1,1444,NA,NA,"",800,962,961,"IGCOBCDP_03964","DDPCJJMO_00906","CJLNNBOF_00043","FAFOMODO_00711","NJJEKEOD_00712","IHODFCAL_01176","GBEJOMHJ_02870","NBDELGFA_04349","LMPALAJC_02261","JDBOJBPE_00044","NOHICHGJ_03957","AGMMEEOK_04251","NCGNDCAM_01187","HIGJFANA_03790","HJDKNFBC_00443"
"rcnA","","Nickel/cobalt efflux system RcnA",664,664,1,1,2833,NA,NA,"",317,968,800,"IGCOBCDP_03667","DDPCJJMO_01277","CJLNNBOF_02698","FAFOMODO_00343","NJJEKEOD_00341","IHODFCAL_01998","GBEJOMHJ_00328","NBDELGFA_01085","LMPALAJC_00329","JDBOJBPE_01602","NOHICHGJ_00278","AGMMEEOK_00734","NCGNDCAM_02406","HIGJFANA_00227","HJDKNFBC_03109"
"rlmF","","Ribosomal RNA large subunit methyltransferase F",664,664,1,1,1460,NA,NA,"",509,926,924,"IGCOBCDP_03978","DDPCJJMO_00892","CJLNNBOF_00057","FAFOMODO_00725","NJJEKEOD_00726","IHODFCAL_01162","GBEJOMHJ_02884","NBDELGFA_04363","LMPALAJC_02275","JDBOJBPE_00058","NOHICHGJ_03943","AGMMEEOK_04265","NCGNDCAM_01173","HIGJFANA_03804","HJDKNFBC_00429"
"group_1197","","hypothetical protein",664,664,1,1,1190,NA,NA,"",362,689,625,"IGCOBCDP_04085","DDPCJJMO_03891","CJLNNBOF_03595","FAFOMODO_03716","NJJEKEOD_03900","IHODFCAL_04303","GBEJOMHJ_03459","NBDELGFA_03774","LMPALAJC_03210","JDBOJBPE_03842","NOHICHGJ_02816","AGMMEEOK_03948","NCGNDCAM_03299","HIGJFANA_03960","HJDKNFBC_03870"
"yfcO","","putative protein YfcO",664,664,1,1,1194,NA,NA,"",734,842,841,"IGCOBCDP_04081","DDPCJJMO_03895","CJLNNBOF_03591","FAFOMODO_03720","NJJEKEOD_03896","IHODFCAL_04307","GBEJOMHJ_03455","NBDELGFA_03770","LMPALAJC_03214","JDBOJBPE_03846","NOHICHGJ_02820","AGMMEEOK_03952","NCGNDCAM_03303","HIGJFANA_03956","HJDKNFBC_03866"
"group_1214","","putative protein",664,664,1,1,1597,NA,NA,"",176,590,589,"IGCOBCDP_04535","DDPCJJMO_04688","CJLNNBOF_04486","FAFOMODO_04559","NJJEKEOD_04540","IHODFCAL_04585","GBEJOMHJ_04465","NBDELGFA_04568","LMPALAJC_04525","JDBOJBPE_04636","NOHICHGJ_04498","AGMMEEOK_04580","NCGNDCAM_04579","HIGJFANA_04419","HJDKNFBC_04596"
"group_1223","","hypothetical protein",664,664,1,1,1548,NA,NA,"",614,1124,1122,"IGCOBCDP_00642","DDPCJJMO_02468","CJLNNBOF_04543","FAFOMODO_04606","NJJEKEOD_01604","IHODFCAL_01226","GBEJOMHJ_04558","NBDELGFA_04629","LMPALAJC_04599","JDBOJBPE_02379","NOHICHGJ_04365","AGMMEEOK_01509","NCGNDCAM_04593","HIGJFANA_04549","HJDKNFBC_00938"
"group_1259","","hypothetical protein",664,664,1,1,4344,NA,NA,"",695,3683,3662,"IGCOBCDP_03172","DDPCJJMO_02564","CJLNNBOF_03934","FAFOMODO_02642","NJJEKEOD_02687","IHODFCAL_01723","GBEJOMHJ_01032","NBDELGFA_02728","LMPALAJC_01976","JDBOJBPE_02878","NOHICHGJ_02510","AGMMEEOK_00901","NCGNDCAM_02131","HIGJFANA_01508","HJDKNFBC_01842"
"ftsP","","Cell division protein FtsP",664,664,1,1,2989,NA,NA,"",764,1418,1411,"IGCOBCDP_02163","DDPCJJMO_01126","CJLNNBOF_02547","FAFOMODO_00494","NJJEKEOD_00492","IHODFCAL_02812","GBEJOMHJ_00177","NBDELGFA_01236","LMPALAJC_00178","JDBOJBPE_01753","NOHICHGJ_00429","AGMMEEOK_00583","NCGNDCAM_03467","HIGJFANA_00378","HJDKNFBC_02958"
"metE","","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase",664,664,1,1,2019,NA,NA,"",1277,2270,2261,"IGCOBCDP_03832","DDPCJJMO_04439","CJLNNBOF_04131","FAFOMODO_04221","NJJEKEOD_04350","IHODFCAL_04170","GBEJOMHJ_03967","NBDELGFA_04174","LMPALAJC_04146","JDBOJBPE_04391","NOHICHGJ_03798","AGMMEEOK_03763","NCGNDCAM_04124","HIGJFANA_04335","HJDKNFBC_04314"
"hisJ","","Histidine-binding periplasmic protein",664,664,1,1,4099,NA,NA,"",374,788,781,"IGCOBCDP_01216","DDPCJJMO_02734","CJLNNBOF_02797","FAFOMODO_02471","NJJEKEOD_02516","IHODFCAL_01893","GBEJOMHJ_01202","NBDELGFA_02900","LMPALAJC_02146","JDBOJBPE_03050","NOHICHGJ_02680","AGMMEEOK_01071","NCGNDCAM_02301","HIGJFANA_03926","HJDKNFBC_02012"
"group_1314","","hypothetical protein",664,664,1,1,3756,NA,NA,"",860,1061,1054,"IGCOBCDP_01855","DDPCJJMO_03174","CJLNNBOF_02019","FAFOMODO_03049","NJJEKEOD_02789","IHODFCAL_02655","GBEJOMHJ_01960","NBDELGFA_03012","LMPALAJC_02931","JDBOJBPE_03488","NOHICHGJ_02190","AGMMEEOK_01183","NCGNDCAM_03241","HIGJFANA_04213","HJDKNFBC_02769"
"rbsR","","Ribose operon repressor",664,664,1,1,3924,NA,NA,"",599,1001,988,"IGCOBCDP_03856","DDPCJJMO_04524","CJLNNBOF_04260","FAFOMODO_04289","NJJEKEOD_04435","IHODFCAL_04194","GBEJOMHJ_04125","NBDELGFA_04242","LMPALAJC_04214","JDBOJBPE_04415","NOHICHGJ_03927","AGMMEEOK_04114","NCGNDCAM_04209","HIGJFANA_03593","HJDKNFBC_04399"
"mrdA_1","","Peptidoglycan D,D-transpeptidase MrdA",664,664,1,1,4800,NA,NA,"",878,1871,1869,"IGCOBCDP_03340","DDPCJJMO_00503","CJLNNBOF_00447","FAFOMODO_01116","NJJEKEOD_01115","IHODFCAL_00773","GBEJOMHJ_03112","NBDELGFA_02232","LMPALAJC_04033","JDBOJBPE_00448","NOHICHGJ_00981","AGMMEEOK_03593","NCGNDCAM_00784","HIGJFANA_02545","HJDKNFBC_00039"
"uspC","","Universal stress protein C",664,664,1,1,4783,NA,NA,"",428,521,428,"IGCOBCDP_03324","DDPCJJMO_00519","CJLNNBOF_00431","FAFOMODO_01100","NJJEKEOD_01099","IHODFCAL_00789","GBEJOMHJ_03128","NBDELGFA_02216","LMPALAJC_04049","JDBOJBPE_00432","NOHICHGJ_00965","AGMMEEOK_03577","NCGNDCAM_00800","HIGJFANA_02561","HJDKNFBC_00055"
"otsA","","Trehalose-6-phosphate synthase",664,664,1,1,4782,NA,NA,"",1343,1421,1420,"IGCOBCDP_03323","DDPCJJMO_00520","CJLNNBOF_00430","FAFOMODO_01099","NJJEKEOD_01098","IHODFCAL_00790","GBEJOMHJ_03129","NBDELGFA_02215","LMPALAJC_04050","JDBOJBPE_00431","NOHICHGJ_00964","AGMMEEOK_03576","NCGNDCAM_00801","HIGJFANA_02562","HJDKNFBC_00056"
"group_1324","","hypothetical protein",664,664,1,1,4773,NA,NA,"",584,665,587,"IGCOBCDP_03314","DDPCJJMO_00529","CJLNNBOF_00421","FAFOMODO_01090","NJJEKEOD_01089","IHODFCAL_00799","GBEJOMHJ_03138","NBDELGFA_02206","LMPALAJC_04059","JDBOJBPE_00422","NOHICHGJ_00955","AGMMEEOK_03567","NCGNDCAM_00810","HIGJFANA_02571","HJDKNFBC_00065"
"group_1325","","hypothetical protein",664,664,1,1,4772,NA,NA,"",191,326,325,"IGCOBCDP_03313","DDPCJJMO_00530","CJLNNBOF_00420","FAFOMODO_01089","NJJEKEOD_01088","IHODFCAL_00800","GBEJOMHJ_03139","NBDELGFA_02205","LMPALAJC_04060","JDBOJBPE_00421","NOHICHGJ_00954","AGMMEEOK_03566","NCGNDCAM_00811","HIGJFANA_02572","HJDKNFBC_00066"
"sdiA","","Regulatory protein SdiA",664,664,1,1,4766,NA,NA,"",686,722,721,"IGCOBCDP_03304","DDPCJJMO_00539","CJLNNBOF_00411","FAFOMODO_01080","NJJEKEOD_01079","IHODFCAL_00809","GBEJOMHJ_03148","NBDELGFA_02196","LMPALAJC_04069","JDBOJBPE_00412","NOHICHGJ_00945","AGMMEEOK_03557","NCGNDCAM_00820","HIGJFANA_02581","HJDKNFBC_00075"
"fliS","","Flagellar secretion chaperone FliS",664,664,1,1,4754,NA,NA,"",395,407,406,"IGCOBCDP_03294","DDPCJJMO_00549","CJLNNBOF_00401","FAFOMODO_01070","NJJEKEOD_01069","IHODFCAL_00819","GBEJOMHJ_03158","NBDELGFA_02186","LMPALAJC_04079","JDBOJBPE_00402","NOHICHGJ_00935","AGMMEEOK_03547","NCGNDCAM_00830","HIGJFANA_02591","HJDKNFBC_00085"
"fliF","","Flagellar M-ring protein",664,664,1,1,4746,NA,NA,"",581,1673,1671,"IGCOBCDP_03286","DDPCJJMO_00557","CJLNNBOF_00393","FAFOMODO_01062","NJJEKEOD_01061","IHODFCAL_00827","GBEJOMHJ_03166","NBDELGFA_02178","LMPALAJC_04087","JDBOJBPE_00394","NOHICHGJ_00927","AGMMEEOK_03539","NCGNDCAM_00838","HIGJFANA_02599","HJDKNFBC_00093"
"fliH","","Flagellar assembly protein FliH",664,664,1,1,4744,NA,NA,"",707,752,707,"IGCOBCDP_03284","DDPCJJMO_00559","CJLNNBOF_00391","FAFOMODO_01060","NJJEKEOD_01059","IHODFCAL_00829","GBEJOMHJ_03168","NBDELGFA_02176","LMPALAJC_04089","JDBOJBPE_00392","NOHICHGJ_00925","AGMMEEOK_03537","NCGNDCAM_00840","HIGJFANA_02601","HJDKNFBC_00095"
"fliN","","Flagellar motor switch protein FliN",664,664,1,1,4738,NA,NA,"",413,719,413,"IGCOBCDP_03278","DDPCJJMO_00565","CJLNNBOF_00385","FAFOMODO_01054","NJJEKEOD_01053","IHODFCAL_00835","GBEJOMHJ_03174","NBDELGFA_02170","LMPALAJC_04095","JDBOJBPE_00386","NOHICHGJ_00919","AGMMEEOK_03531","NCGNDCAM_00846","HIGJFANA_02607","HJDKNFBC_00101"
"yedA","","putative inner membrane transporter YedA",664,664,1,1,4725,NA,NA,"",302,920,919,"IGCOBCDP_03266","DDPCJJMO_00577","CJLNNBOF_00373","FAFOMODO_01042","NJJEKEOD_01041","IHODFCAL_00847","GBEJOMHJ_03186","NBDELGFA_02158","LMPALAJC_04107","JDBOJBPE_00374","NOHICHGJ_00907","AGMMEEOK_03519","NCGNDCAM_00858","HIGJFANA_02619","HJDKNFBC_00113"
"group_1348","","hypothetical protein",664,664,1,1,4624,NA,NA,"",503,680,679,"IGCOBCDP_01364","DDPCJJMO_00665","CJLNNBOF_00284","FAFOMODO_00953","NJJEKEOD_00953","IHODFCAL_00935","GBEJOMHJ_03274","NBDELGFA_02071","LMPALAJC_02502","JDBOJBPE_00286","NOHICHGJ_00819","AGMMEEOK_03008","NCGNDCAM_00946","HIGJFANA_03152","HJDKNFBC_00202"
"yccA","","Modulator of FtsH protease YccA",664,664,1,1,4623,NA,NA,"",659,686,659,"IGCOBCDP_01366","DDPCJJMO_00667","CJLNNBOF_00282","FAFOMODO_00951","NJJEKEOD_00951","IHODFCAL_00937","GBEJOMHJ_03276","NBDELGFA_02069","LMPALAJC_02500","JDBOJBPE_00284","NOHICHGJ_00817","AGMMEEOK_03010","NCGNDCAM_00948","HIGJFANA_03150","HJDKNFBC_00204"
"group_1354","","hypothetical protein",664,664,1,1,4509,NA,NA,"",689,776,775,"IGCOBCDP_01465","DDPCJJMO_00765","CJLNNBOF_00184","FAFOMODO_00852","NJJEKEOD_00853","IHODFCAL_01035","GBEJOMHJ_03011","NBDELGFA_01971","LMPALAJC_02402","JDBOJBPE_00185","NOHICHGJ_00719","AGMMEEOK_03401","NCGNDCAM_01046","HIGJFANA_00830","HJDKNFBC_00302"
"ycaO","","Ribosomal protein S12 methylthiotransferase accessory factor YcaO",664,664,1,1,4492,NA,NA,"",1760,1835,1834,"IGCOBCDP_01480","DDPCJJMO_00780","CJLNNBOF_00169","FAFOMODO_00837","NJJEKEOD_00838","IHODFCAL_01050","GBEJOMHJ_02996","NBDELGFA_01956","LMPALAJC_02387","JDBOJBPE_00170","NOHICHGJ_00704","AGMMEEOK_03416","NCGNDCAM_01061","HIGJFANA_00815","HJDKNFBC_00317"
"dmsA_1","","Dimethyl sulfoxide reductase DmsA",664,664,1,1,4482,NA,NA,"",2372,2444,2443,"IGCOBCDP_01490","DDPCJJMO_00790","CJLNNBOF_00159","FAFOMODO_00827","NJJEKEOD_00828","IHODFCAL_01060","GBEJOMHJ_02986","NBDELGFA_01946","LMPALAJC_02377","JDBOJBPE_00160","NOHICHGJ_00694","AGMMEEOK_03426","NCGNDCAM_01071","HIGJFANA_00805","HJDKNFBC_00327"
"rarA","","Replication-associated recombination protein A",664,664,1,1,4480,NA,NA,"",812,1343,1342,"IGCOBCDP_01492","DDPCJJMO_00792","CJLNNBOF_00157","FAFOMODO_00825","NJJEKEOD_00826","IHODFCAL_01062","GBEJOMHJ_02984","NBDELGFA_01944","LMPALAJC_02375","JDBOJBPE_00158","NOHICHGJ_00692","AGMMEEOK_03428","NCGNDCAM_01073","HIGJFANA_00803","HJDKNFBC_00329"
"macA","","Macrolide export protein MacA",664,664,1,1,4460,NA,NA,"",1034,1118,1117,"IGCOBCDP_01510","DDPCJJMO_00810","CJLNNBOF_00139","FAFOMODO_00807","NJJEKEOD_00808","IHODFCAL_01080","GBEJOMHJ_02966","NBDELGFA_01926","LMPALAJC_02357","JDBOJBPE_00140","NOHICHGJ_00674","AGMMEEOK_03446","NCGNDCAM_01091","HIGJFANA_00785","HJDKNFBC_00347"
