"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR10246259","SRR12486597","SRR6933169","SRR8136585","SRR13295282","SRR17313175","SRR9822899","SRR10343304","SRR6818866","SRR21491710","SRR9829555","SRR15692430","SRR21009194","SRR10287065","SRR6291075"
"bcsE","","Cyclic di-GMP binding protein BcsE",905,905,1,1,302,NA,NA,"",1445,1559,1555,"LGJOIPFI_01607","GEPBKFHD_00223","JFNEGFDH_00581","OOAAHECJ_01622","NNHOCHGL_00144","MHHMLLCP_00637","NBIDCAIK_00144","PILNMLJL_01335","DAMHLDFM_00495","JGNJGBJE_01592","DJKAMOKE_00223","AKEOCGMD_00223","AFNEMGOJ_01929","CBDKDFBM_00860","LBCGLNIL_01497"
"eptB","","Kdo(2)-lipid A phosphoethanolamine 7''-transferase",905,905,1,1,316,NA,NA,"",560,1691,1689,"LGJOIPFI_01621","GEPBKFHD_00237","JFNEGFDH_00595","OOAAHECJ_01636","NNHOCHGL_00130","MHHMLLCP_00623","NBIDCAIK_00130","PILNMLJL_01349","DAMHLDFM_00509","JGNJGBJE_01578","DJKAMOKE_00237","AKEOCGMD_00237","AFNEMGOJ_01915","CBDKDFBM_00846","LBCGLNIL_01482"
"lpfD_1","","putative minor fimbrial subunit LpfD",905,905,1,1,318,NA,NA,"",512,1079,1078,"LGJOIPFI_01623","GEPBKFHD_00239","JFNEGFDH_00597","OOAAHECJ_01638","NNHOCHGL_00128","MHHMLLCP_00621","NBIDCAIK_00128","PILNMLJL_01351","DAMHLDFM_00511","JGNJGBJE_01576","DJKAMOKE_00239","AKEOCGMD_00239","AFNEMGOJ_01913","CBDKDFBM_00844","LBCGLNIL_01480"
"group_1194","","hypothetical protein",905,905,1,1,319,NA,NA,"",2243,2297,2243,"LGJOIPFI_01624","GEPBKFHD_00240","JFNEGFDH_00598","OOAAHECJ_01639","NNHOCHGL_00127","MHHMLLCP_00620","NBIDCAIK_00127","PILNMLJL_01352","DAMHLDFM_00512","JGNJGBJE_01575","DJKAMOKE_00240","AKEOCGMD_00240","AFNEMGOJ_01912","CBDKDFBM_00843","LBCGLNIL_01479"
"yiaC","","Peptidyl-lysine N-acetyltransferase YiaC",905,905,1,1,326,NA,NA,"",170,440,439,"LGJOIPFI_01631","GEPBKFHD_00247","JFNEGFDH_00605","OOAAHECJ_01646","NNHOCHGL_00120","MHHMLLCP_00613","NBIDCAIK_00120","PILNMLJL_01359","DAMHLDFM_00519","JGNJGBJE_01568","DJKAMOKE_02657","AKEOCGMD_00247","AFNEMGOJ_01905","CBDKDFBM_00836","LBCGLNIL_01904"
"bisC","","Biotin sulfoxide reductase",905,905,1,1,327,NA,NA,"",479,2333,2328,"LGJOIPFI_01632","GEPBKFHD_00248","JFNEGFDH_00606","OOAAHECJ_01647","NNHOCHGL_00119","MHHMLLCP_00612","NBIDCAIK_00119","PILNMLJL_01360","DAMHLDFM_00520","JGNJGBJE_01567","DJKAMOKE_02658","AKEOCGMD_00248","AFNEMGOJ_01904","CBDKDFBM_00835","LBCGLNIL_01905"
"hyfA_3","","Hydrogenase-4 component A",905,905,1,1,348,NA,NA,"",473,581,473,"LGJOIPFI_01653","GEPBKFHD_00269","JFNEGFDH_00627","OOAAHECJ_01668","NNHOCHGL_00098","MHHMLLCP_00591","NBIDCAIK_00098","PILNMLJL_01381","DAMHLDFM_00541","JGNJGBJE_01546","DJKAMOKE_02679","AKEOCGMD_00269","AFNEMGOJ_01883","CBDKDFBM_00813","LBCGLNIL_01927"
"lyx","","L-xylulose/3-keto-L-gulonate kinase",905,905,1,1,356,NA,NA,"",1178,1496,1495,"LGJOIPFI_01661","GEPBKFHD_00277","JFNEGFDH_00635","OOAAHECJ_01676","NNHOCHGL_00090","MHHMLLCP_00583","NBIDCAIK_00090","PILNMLJL_01389","DAMHLDFM_00549","JGNJGBJE_01538","DJKAMOKE_02687","AKEOCGMD_00277","AFNEMGOJ_01875","CBDKDFBM_00805","LBCGLNIL_01935"
"selB","","Selenocysteine-specific elongation factor",905,905,1,1,366,NA,NA,"",1730,1850,1849,"LGJOIPFI_01669","GEPBKFHD_00285","JFNEGFDH_00643","OOAAHECJ_01684","NNHOCHGL_00082","MHHMLLCP_00575","NBIDCAIK_00082","PILNMLJL_01397","DAMHLDFM_00557","JGNJGBJE_01530","DJKAMOKE_02695","AKEOCGMD_00285","AFNEMGOJ_01867","CBDKDFBM_00797","LBCGLNIL_01943"
"group_1201","","L-talarate/galactarate dehydratase",905,905,1,1,382,NA,NA,"",1196,1259,1196,"LGJOIPFI_01684","GEPBKFHD_00300","JFNEGFDH_00658","OOAAHECJ_04224","NNHOCHGL_00067","MHHMLLCP_04038","NBIDCAIK_00067","PILNMLJL_01412","DAMHLDFM_00572","JGNJGBJE_01515","DJKAMOKE_02710","AKEOCGMD_00300","AFNEMGOJ_01852","CBDKDFBM_00782","LBCGLNIL_01958"
"narL_1","","Nitrate/nitrite response regulator protein NarL",905,905,1,1,3425,NA,NA,"",569,650,649,"LGJOIPFI_00650","GEPBKFHD_04531","JFNEGFDH_00301","OOAAHECJ_00495","NNHOCHGL_01109","MHHMLLCP_03855","NBIDCAIK_00384","PILNMLJL_02047","DAMHLDFM_00301","JGNJGBJE_02535","DJKAMOKE_02637","AKEOCGMD_02559","AFNEMGOJ_00650","CBDKDFBM_01383","LBCGLNIL_02731"
"group_1203","","hypothetical protein",905,905,1,1,3398,NA,NA,"",311,836,835,"LGJOIPFI_00674","GEPBKFHD_00342","JFNEGFDH_00277","OOAAHECJ_00519","NNHOCHGL_01085","MHHMLLCP_03728","NBIDCAIK_00408","PILNMLJL_02071","DAMHLDFM_00277","JGNJGBJE_02511","DJKAMOKE_02613","AKEOCGMD_02535","AFNEMGOJ_00674","CBDKDFBM_01359","LBCGLNIL_02755"
"yciI","","Protein YciI",905,905,1,1,3394,NA,NA,"",221,296,295,"LGJOIPFI_00678","GEPBKFHD_00346","JFNEGFDH_00273","OOAAHECJ_00523","NNHOCHGL_01081","MHHMLLCP_03724","NBIDCAIK_00412","PILNMLJL_02075","DAMHLDFM_00273","JGNJGBJE_02507","DJKAMOKE_02609","AKEOCGMD_02531","AFNEMGOJ_00678","CBDKDFBM_01355","LBCGLNIL_02759"
"yciE","","Protein YciE",905,905,1,1,3386,NA,NA,"",437,506,505,"LGJOIPFI_00686","GEPBKFHD_00354","JFNEGFDH_00265","OOAAHECJ_00531","NNHOCHGL_01073","MHHMLLCP_03716","NBIDCAIK_00420","PILNMLJL_02083","DAMHLDFM_00265","JGNJGBJE_02499","DJKAMOKE_02601","AKEOCGMD_02523","AFNEMGOJ_00686","CBDKDFBM_01347","LBCGLNIL_02767"
"rnb","","Exoribonuclease 2",905,905,1,1,3356,NA,NA,"",806,1934,1932,"LGJOIPFI_00716","GEPBKFHD_00384","JFNEGFDH_00235","OOAAHECJ_00561","NNHOCHGL_01043","MHHMLLCP_03686","NBIDCAIK_00450","PILNMLJL_02113","DAMHLDFM_00235","JGNJGBJE_02469","DJKAMOKE_02571","AKEOCGMD_02493","AFNEMGOJ_00716","CBDKDFBM_01317","LBCGLNIL_03232"
"mppA","","Periplasmic murein peptide-binding protein",905,905,1,1,3329,NA,NA,"",191,1613,1601,"LGJOIPFI_03362","GEPBKFHD_00406","JFNEGFDH_00213","OOAAHECJ_00583","NNHOCHGL_01021","MHHMLLCP_02853","NBIDCAIK_00472","PILNMLJL_02135","DAMHLDFM_00213","JGNJGBJE_02447","DJKAMOKE_03164","AKEOCGMD_03393","AFNEMGOJ_00738","CBDKDFBM_01295","LBCGLNIL_03210"
"ytbE","","putative oxidoreductase YtbE",905,905,1,1,3326,NA,NA,"",836,869,841,"LGJOIPFI_03365","GEPBKFHD_00409","JFNEGFDH_00210","OOAAHECJ_00586","NNHOCHGL_01018","MHHMLLCP_02850","NBIDCAIK_00475","PILNMLJL_02138","DAMHLDFM_00210","JGNJGBJE_02444","DJKAMOKE_03161","AKEOCGMD_03390","AFNEMGOJ_00741","CBDKDFBM_01292","LBCGLNIL_03207"
"group_1210","","hypothetical protein",905,905,1,1,3322,NA,NA,"",377,1055,1054,"LGJOIPFI_03369","GEPBKFHD_00413","JFNEGFDH_00206","OOAAHECJ_00590","NNHOCHGL_01014","MHHMLLCP_02846","NBIDCAIK_00479","PILNMLJL_02142","DAMHLDFM_00206","JGNJGBJE_02440","DJKAMOKE_03157","AKEOCGMD_03386","AFNEMGOJ_00745","CBDKDFBM_01288","LBCGLNIL_03203"
"group_1213","","hypothetical protein",905,905,1,1,3313,NA,NA,"",407,686,685,"LGJOIPFI_03376","GEPBKFHD_00420","JFNEGFDH_00199","OOAAHECJ_00597","NNHOCHGL_01007","MHHMLLCP_02839","NBIDCAIK_00486","PILNMLJL_02149","DAMHLDFM_00199","JGNJGBJE_02433","DJKAMOKE_03150","AKEOCGMD_03379","AFNEMGOJ_00752","CBDKDFBM_01281","LBCGLNIL_03196"
"ldhA","","D-lactate dehydrogenase",905,905,1,1,3295,NA,NA,"",935,989,988,"LGJOIPFI_03393","GEPBKFHD_00437","JFNEGFDH_00182","OOAAHECJ_00614","NNHOCHGL_00990","MHHMLLCP_02822","NBIDCAIK_00503","PILNMLJL_02166","DAMHLDFM_00182","JGNJGBJE_02416","DJKAMOKE_03133","AKEOCGMD_03362","AFNEMGOJ_00769","CBDKDFBM_01264","LBCGLNIL_03179"
"group_1215","","hypothetical protein",905,905,1,1,3294,NA,NA,"",2312,2636,2634,"LGJOIPFI_03394","GEPBKFHD_00438","JFNEGFDH_00181","OOAAHECJ_00615","NNHOCHGL_00989","MHHMLLCP_02821","NBIDCAIK_00504","PILNMLJL_02167","DAMHLDFM_00181","JGNJGBJE_02415","DJKAMOKE_03132","AKEOCGMD_03361","AFNEMGOJ_00770","CBDKDFBM_01263","LBCGLNIL_03178"
"ydcF","","Protein YdcF",905,905,1,1,3287,NA,NA,"",752,800,799,"LGJOIPFI_03400","GEPBKFHD_00444","JFNEGFDH_00175","OOAAHECJ_00621","NNHOCHGL_00983","MHHMLLCP_02815","NBIDCAIK_00510","PILNMLJL_02173","DAMHLDFM_00175","JGNJGBJE_02409","DJKAMOKE_03126","AKEOCGMD_03355","AFNEMGOJ_00776","CBDKDFBM_01257","LBCGLNIL_03172"
"cybB","","Cytochrome b561",905,905,1,1,3286,NA,NA,"",377,530,528,"LGJOIPFI_03401","GEPBKFHD_00445","JFNEGFDH_00174","OOAAHECJ_00622","NNHOCHGL_00982","MHHMLLCP_02814","NBIDCAIK_00511","PILNMLJL_02174","DAMHLDFM_00174","JGNJGBJE_02408","DJKAMOKE_03125","AKEOCGMD_03354","AFNEMGOJ_00777","CBDKDFBM_01256","LBCGLNIL_03171"
"yecS_2","","L-cystine transport system permease protein YecS",905,905,1,1,3282,NA,NA,"",464,680,679,"LGJOIPFI_03405","GEPBKFHD_00449","JFNEGFDH_00170","OOAAHECJ_00626","NNHOCHGL_00978","MHHMLLCP_02810","NBIDCAIK_00515","PILNMLJL_02178","DAMHLDFM_00170","JGNJGBJE_02404","DJKAMOKE_03121","AKEOCGMD_03350","AFNEMGOJ_00781","CBDKDFBM_01252","LBCGLNIL_03167"
"glnQ_1","","Glutamine transport ATP-binding protein GlnQ",905,905,1,1,3281,NA,NA,"",443,731,730,"LGJOIPFI_03406","GEPBKFHD_00450","JFNEGFDH_00169","OOAAHECJ_00627","NNHOCHGL_00977","MHHMLLCP_02809","NBIDCAIK_00516","PILNMLJL_02179","DAMHLDFM_00169","JGNJGBJE_02403","DJKAMOKE_03120","AKEOCGMD_03349","AFNEMGOJ_00782","CBDKDFBM_01251","LBCGLNIL_03166"
"group_1221","","putative protein",905,905,1,1,3269,NA,NA,"",1202,1343,1342,"LGJOIPFI_03418","GEPBKFHD_00462","JFNEGFDH_00157","OOAAHECJ_00639","NNHOCHGL_00965","MHHMLLCP_01270","NBIDCAIK_00528","PILNMLJL_02191","DAMHLDFM_00157","JGNJGBJE_02391","DJKAMOKE_03483","AKEOCGMD_01306","AFNEMGOJ_00794","CBDKDFBM_01239","LBCGLNIL_03838"
"yceI_1","","Protein YceI",905,905,1,1,3266,NA,NA,"",365,566,565,"LGJOIPFI_03421","GEPBKFHD_00465","JFNEGFDH_00154","OOAAHECJ_00642","NNHOCHGL_00962","MHHMLLCP_01267","NBIDCAIK_00531","PILNMLJL_02194","DAMHLDFM_00154","JGNJGBJE_02388","DJKAMOKE_03480","AKEOCGMD_01303","AFNEMGOJ_00797","CBDKDFBM_01236","LBCGLNIL_03835"
"rpe_1","","Ribulose-phosphate 3-epimerase",905,905,1,1,3262,NA,NA,"",236,632,631,"LGJOIPFI_03425","GEPBKFHD_00469","JFNEGFDH_00150","OOAAHECJ_00646","NNHOCHGL_00958","MHHMLLCP_01263","NBIDCAIK_00535","PILNMLJL_02198","DAMHLDFM_00150","JGNJGBJE_02384","DJKAMOKE_03476","AKEOCGMD_01299","AFNEMGOJ_00801","CBDKDFBM_01232","LBCGLNIL_03831"
"ysdC","","Putative aminopeptidase YsdC",905,905,1,1,3257,NA,NA,"",665,1118,1112,"LGJOIPFI_03430","GEPBKFHD_00474","JFNEGFDH_00145","OOAAHECJ_00651","NNHOCHGL_00953","MHHMLLCP_01258","NBIDCAIK_00540","PILNMLJL_02203","DAMHLDFM_00145","JGNJGBJE_02379","DJKAMOKE_03471","AKEOCGMD_01294","AFNEMGOJ_00806","CBDKDFBM_01227","LBCGLNIL_03826"
